source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,708124926,0.0000,6.0843045,45.1049788,942524.168,6449815.425,2092.85,2092.2386
live,2026-08-07T07:21:53+00:00,708124926,1.9063,6.0842905,45.1049648,942523.127,6449813.829,2092.80,2092.1087
live,2026-08-07T07:21:53+00:00,708124926,3.8126,6.0842765,45.1049508,942522.086,6449812.232,2092.53,2091.9856
live,2026-08-07T07:21:53+00:00,708124926,5.7189,6.0842624,45.1049368,942521.044,6449810.635,2092.29,2091.8570
live,2026-08-07T07:21:53+00:00,708124926,7.6252,6.0842484,45.1049228,942520.003,6449809.038,2092.00,2091.6133
live,2026-08-07T07:21:53+00:00,708124926,9.5314,6.0842344,45.1049088,942518.962,6449807.442,2091.70,2091.4969
live,2026-08-07T07:21:53+00:00,708124926,11.4377,6.0842204,45.1048948,942517.920,6449805.845,2091.50,2091.2780
live,2026-08-07T07:21:53+00:00,708124926,13.3440,6.0842063,45.1048808,942516.879,6449804.248,2091.20,2091.0627
live,2026-08-07T07:21:53+00:00,708124926,15.2503,6.0841923,45.1048668,942515.838,6449802.651,2091.00,2090.8380
live,2026-08-07T07:21:53+00:00,708124926,17.1566,6.0841783,45.1048528,942514.796,6449801.055,2090.70,2090.6187
live,2026-08-07T07:21:53+00:00,708124926,18.5223,6.0841667,45.1048437,942513.925,6449800.003,2090.49,2090.4087
live,2026-08-07T07:21:53+00:00,708124926,19.8880,6.0841551,45.1048345,942513.053,6449798.952,2090.30,2090.3238
live,2026-08-07T07:21:53+00:00,708124926,21.2959,6.0841411,45.1048266,942511.986,6449798.033,2090.10,2090.1269
live,2026-08-07T07:21:53+00:00,708124926,22.7038,6.0841271,45.1048187,942510.920,6449797.113,2089.90,2089.9431
live,2026-08-07T07:21:53+00:00,708124926,23.8267,6.0841139,45.1048148,942509.900,6449796.645,2089.81,2089.8624
live,2026-08-07T07:21:53+00:00,708124926,24.9495,6.0841007,45.1048110,942508.879,6449796.177,2089.62,2089.6841
live,2026-08-07T07:21:53+00:00,708124926,26.6571,6.0840790,45.1048098,942507.183,6449795.983,2089.43,2089.5241
live,2026-08-07T07:21:53+00:00,708124926,28.3647,6.0840574,45.1048087,942505.486,6449795.789,2089.24,2089.3647
live,2026-08-07T07:21:53+00:00,708124926,29.7385,6.0840399,45.1048088,942504.113,6449795.743,2089.14,2089.2235
live,2026-08-07T07:21:53+00:00,708124926,31.1123,6.0840225,45.1048088,942502.740,6449795.697,2089.05,2089.0947
live,2026-08-07T07:21:53+00:00,708124926,32.4861,6.0840050,45.1048089,942501.367,6449795.650,2088.85,2088.9706
live,2026-08-07T07:21:53+00:00,708124926,33.9432,6.0839865,45.1048096,942499.910,6449795.671,2088.76,2088.8582
live,2026-08-07T07:21:53+00:00,708124926,35.4654,6.0839676,45.1048126,942498.412,6449795.941,2088.57,2088.7518
live,2026-08-07T07:21:53+00:00,708124926,36.9876,6.0839487,45.1048155,942496.914,6449796.210,2088.47,2088.6388
live,2026-08-07T07:21:53+00:00,708124926,38.4496,6.0839319,45.1048211,942495.569,6449796.784,2088.48,2088.5306
live,2026-08-07T07:21:53+00:00,708124926,39.9116,6.0839151,45.1048268,942494.224,6449797.357,2088.29,2088.4276
live,2026-08-07T07:21:53+00:00,708124926,41.3736,6.0838983,45.1048324,942492.879,6449797.931,2088.30,2088.3235
live,2026-08-07T07:21:53+00:00,708124926,42.9227,6.0838823,45.1048406,942491.589,6449798.788,2088.30,2088.2194
live,2026-08-07T07:21:53+00:00,708124926,44.4718,6.0838664,45.1048487,942490.299,6449799.645,2088.19,2088.0561
live,2026-08-07T07:21:53+00:00,708124926,46.0209,6.0838504,45.1048569,942489.008,6449800.503,2088.19,2087.9456
live,2026-08-07T07:21:53+00:00,708124926,47.4453,6.0838329,45.1048602,942487.619,6449800.815,2088.09,2087.8283
live,2026-08-07T07:21:53+00:00,708124926,48.8696,6.0838154,45.1048635,942486.229,6449801.128,2087.89,2087.7106
live,2026-08-07T07:21:53+00:00,708124926,50.3190,6.0837973,45.1048660,942484.796,6449801.344,2087.78,2087.6659
live,2026-08-07T07:21:53+00:00,708124926,51.7684,6.0837792,45.1048684,942483.363,6449801.560,2087.68,2087.5271
live,2026-08-07T07:21:53+00:00,708124926,52.9996,6.0837637,45.1048669,942482.151,6449801.341,2087.47,2087.3800
live,2026-08-07T07:21:53+00:00,708124926,54.2308,6.0837482,45.1048653,942480.940,6449801.121,2087.37,2087.2253
live,2026-08-07T07:21:53+00:00,708124926,55.4909,6.0837336,45.1048605,942479.817,6449800.549,2087.27,2087.1581
live,2026-08-07T07:21:53+00:00,708124926,56.7510,6.0837191,45.1048558,942478.694,6449799.977,2087.06,2087.0571
live,2026-08-07T07:21:53+00:00,708124926,58.0379,6.0837074,45.1048477,942477.810,6449799.042,2086.86,2086.8753
live,2026-08-07T07:21:53+00:00,708124926,59.3248,6.0836957,45.1048396,942476.925,6449798.108,2086.65,2086.6806
live,2026-08-07T07:21:53+00:00,708124926,61.0779,6.0836845,45.1048260,942476.102,6449796.560,2086.45,2086.4782
live,2026-08-07T07:21:53+00:00,708124926,62.8309,6.0836732,45.1048123,942475.278,6449795.013,2086.12,2086.1813
live,2026-08-07T07:21:53+00:00,708124926,64.5840,6.0836620,45.1047987,942474.454,6449793.465,2085.79,2085.8688
live,2026-08-07T07:21:53+00:00,708124926,66.3080,6.0836496,45.1047859,942473.535,6449792.007,2085.67,2085.6718
live,2026-08-07T07:21:53+00:00,708124926,68.0320,6.0836372,45.1047731,942472.616,6449790.548,2085.44,2085.3612
live,2026-08-07T07:21:53+00:00,708124926,69.8115,6.0836182,45.1047644,942471.160,6449789.524,2085.10,2085.1024
live,2026-08-07T07:21:53+00:00,708124926,71.1350,6.0836035,45.1047586,942470.030,6449788.835,2084.88,2084.9341
live,2026-08-07T07:21:53+00:00,708124926,72.4585,6.0835888,45.1047528,942468.900,6449788.146,2084.65,2084.8269
live,2026-08-07T07:21:53+00:00,708124926,74.3736,6.0835646,45.1047509,942467.006,6449787.861,2084.44,2084.6318
live,2026-08-07T07:21:53+00:00,708124926,75.4618,6.0835508,45.1047516,942465.919,6449787.897,2084.33,2084.5388
live,2026-08-07T07:21:53+00:00,708124926,76.5499,6.0835370,45.1047523,942464.831,6449787.932,2084.22,2084.5035
