source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,363222611,354.8910,6.0789705,45.1004390,942124.615,6449295.241,1969.48,1969.2120
live,2026-08-07T07:21:53+00:00,363222611,357.6197,6.0789377,45.1004310,942122.071,6449294.253,1968.95,1968.4560
live,2026-08-07T07:21:53+00:00,363222611,360.6255,6.0789045,45.1004176,942119.520,6449292.664,1968.58,1968.2117
live,2026-08-07T07:21:53+00:00,363222611,364.4170,6.0788705,45.1003934,942116.952,6449289.874,1967.95,1967.9386
live,2026-08-07T07:21:53+00:00,363222611,368.1991,6.0788374,45.1003687,942114.458,6449287.031,1967.32,1967.6817
live,2026-08-07T07:21:53+00:00,363222611,371.5971,6.0788121,45.1003439,942112.576,6449284.202,1966.99,1966.9429
live,2026-08-07T07:21:53+00:00,363222611,376.6181,6.0787773,45.1003060,942110.005,6449279.889,1966.30,1966.5114
live,2026-08-07T07:21:53+00:00,363222611,380.7681,6.0787567,45.1002716,942108.535,6449276.008,1965.90,1965.9350
live,2026-08-07T07:21:53+00:00,363222611,383.4053,6.0787510,45.1002482,942108.188,6449273.394,1965.56,1965.9350
live,2026-08-07T07:21:53+00:00,363222611,385.6867,6.0787544,45.1002278,942108.544,6449271.140,1965.56,1965.5917
live,2026-08-07T07:21:53+00:00,363222611,391.0643,6.0787673,45.1001803,942109.764,6449265.903,1965.30,1965.1357
live,2026-08-07T07:21:53+00:00,363222611,396.4419,6.0787802,45.1001327,942110.983,6449260.665,1964.93,1964.5186
live,2026-08-07T07:21:53+00:00,363222611,399.9310,6.0787840,45.1001014,942111.418,6449257.203,1964.47,1964.1786
live,2026-08-07T07:21:53+00:00,363222611,402.1986,6.0787782,45.1000814,942111.048,6449254.966,1964.23,1964.0412
live,2026-08-07T07:21:53+00:00,363222611,405.0430,6.0787522,45.1000636,942109.082,6449252.911,1963.74,1963.8614
live,2026-08-07T07:21:53+00:00,363222611,407.4914,6.0787236,45.1000549,942106.872,6449251.858,1963.40,1963.7100
live,2026-08-07T07:21:53+00:00,363222611,409.7530,6.0786950,45.1000570,942104.615,6449252.003,1963.18,1963.5357
live,2026-08-07T07:21:53+00:00,363222611,413.1220,6.0786581,45.1000724,942101.648,6449253.599,1963.08,1963.1188
live,2026-08-07T07:21:53+00:00,363222611,418.4015,6.0786011,45.1000975,942097.059,6449256.210,1962.65,1962.5062
live,2026-08-07T07:21:53+00:00,363222611,422.3754,6.0785624,45.1001205,942093.917,6449258.644,1962.46,1961.8650
live,2026-08-07T07:21:53+00:00,363222611,424.9222,6.0785325,45.1001293,942091.529,6449259.529,1962.21,1961.8650
live,2026-08-07T07:21:53+00:00,363222611,426.5204,6.0785122,45.1001299,942089.931,6449259.533,1961.85,1961.5838
live,2026-08-07T07:21:53+00:00,363222611,429.3752,6.0784772,45.1001231,942087.210,6449258.671,1961.22,1961.4878
live,2026-08-07T07:21:53+00:00,363222611,431.8199,6.0784620,45.1001039,942086.098,6449256.494,1960.80,1961.2222
live,2026-08-07T07:21:53+00:00,363222611,434.4910,6.0784642,45.1000799,942086.375,6449253.837,1960.65,1961.2222
live,2026-08-07T07:21:53+00:00,363222611,438.5122,6.0784899,45.1000486,942088.530,6449250.442,1960.83,1960.6067
live,2026-08-07T07:21:53+00:00,363222611,440.5781,6.0784988,45.1000311,942089.306,6449248.527,1960.72,1960.2567
live,2026-08-07T07:21:53+00:00,363222611,443.9432,6.0784939,45.1000010,942089.051,6449245.172,1960.26,1959.8767
live,2026-08-07T07:21:53+00:00,363222611,447.1355,6.0784796,45.0999741,942088.043,6449242.143,1959.70,1959.3450
live,2026-08-07T07:21:53+00:00,363222611,449.4563,6.0784726,45.0999538,942087.581,6449239.868,1959.43,1959.3450
live,2026-08-07T07:21:53+00:00,363222611,452.6590,6.0784509,45.0999294,942085.981,6449237.094,1958.70,1958.8025
live,2026-08-07T07:21:53+00:00,363222611,456.3973,6.0784162,45.0999064,942083.353,6449234.435,1957.80,1958.5286
live,2026-08-07T07:21:53+00:00,363222611,459.3669,6.0783807,45.0998973,942080.602,6449233.316,1957.32,1957.9171
live,2026-08-07T07:21:53+00:00,363222611,463.0217,6.0783353,45.0998903,942077.064,6449232.400,1956.49,1956.9217
live,2026-08-07T07:21:53+00:00,363222611,468.9691,6.0782692,45.0999163,942071.756,6449235.083,1955.98,1955.5283
live,2026-08-07T07:21:53+00:00,363222611,472.4117,6.0782256,45.0999190,942068.318,6449235.249,1955.24,1955.1700
live,2026-08-07T07:21:53+00:00,363222611,476.8287,6.0781704,45.0999117,942064.011,6449234.270,1954.39,1954.3480
live,2026-08-07T07:21:53+00:00,363222611,480.4255,6.0781266,45.0999024,942060.608,6449233.103,1953.75,1953.9250
live,2026-08-07T07:21:53+00:00,363222611,487.1765,6.0780438,45.0998864,942054.169,6449231.074,1952.38,1952.5717
live,2026-08-07T07:21:53+00:00,363222611,490.9600,6.0779958,45.0998886,942050.387,6449231.171,1951.81,1952.2080
live,2026-08-07T07:21:53+00:00,363222611,494.7399,6.0779520,45.0999026,942046.884,6449232.590,1951.67,1951.6780
live,2026-08-07T07:21:53+00:00,363222611,498.8663,6.0779077,45.0999225,942043.316,6449234.663,1951.43,1951.6000
live,2026-08-07T07:21:53+00:00,363222611,504.7556,6.0778419,45.0999478,942038.034,6449237.269,1951.10,1951.1933
live,2026-08-07T07:21:53+00:00,363222611,509.9370,6.0777923,45.0999785,942034.003,6449240.524,1951.21,1950.8900
live,2026-08-07T07:21:53+00:00,363222611,512.0028,6.0777673,45.0999842,942032.013,6449241.080,1950.99,1950.5283
live,2026-08-07T07:21:53+00:00,363222611,513.7569,6.0777450,45.0999843,942030.260,6449241.023,1950.76,1950.5283
live,2026-08-07T07:21:53+00:00,363222611,519.6283,6.0776733,45.0999696,942024.688,6449239.172,1949.85,1950.1367
live,2026-08-07T07:21:53+00:00,363222611,523.9055,6.0776191,45.0999727,942020.415,6449239.349,1949.26,1949.7250
live,2026-08-07T07:21:53+00:00,363222611,530.0570,6.0775426,45.0999842,942014.352,6449240.391,1948.75,1948.7971
live,2026-08-07T07:21:53+00:00,363222611,533.6210,6.0775013,45.0999974,942011.049,6449241.730,1948.74,1948.3788
live,2026-08-07T07:21:53+00:00,363222611,538.0809,6.0774528,45.1000182,942007.147,6449243.889,1948.55,1948.1125
live,2026-08-07T07:21:53+00:00,363222611,540.1893,6.0774283,45.1000259,942005.188,6449244.669,1948.43,1948.1125
live,2026-08-07T07:21:53+00:00,363222611,542.0482,6.0774050,45.1000231,942003.369,6449244.287,1948.00,1948.1125
live,2026-08-07T07:21:53+00:00,363222611,543.5641,6.0773897,45.1000148,942002.202,6449243.319,1947.72,1947.7775
live,2026-08-07T07:21:53+00:00,363222611,545.1686,6.0773811,45.1000017,942001.583,6449241.838,1947.58,1947.7775
live,2026-08-07T07:21:53+00:00,363222611,546.6975,6.0773773,45.0999882,942001.343,6449240.329,1947.13,1947.6400
live,2026-08-07T07:21:53+00:00,363222611,555.1083,6.0773931,45.0999133,942002.908,6449232.065,1946.07,1946.4183
live,2026-08-07T07:21:53+00:00,363222611,560.2899,6.0774049,45.0998674,942004.035,6449227.007,1945.24,1945.1400
live,2026-08-07T07:21:53+00:00,363222611,563.1892,6.0774218,45.0998442,942005.463,6449224.484,1944.77,1944.9320
live,2026-08-07T07:21:53+00:00,363222611,568.9120,6.0774621,45.0998013,942008.817,6449219.847,1944.48,1944.4940
live,2026-08-07T07:21:53+00:00,363222611,575.3296,6.0775071,45.0997531,942012.562,6449214.635,1944.10,1944.1240
live,2026-08-07T07:21:53+00:00,363222611,579.0513,6.0775366,45.0997269,942014.994,6449211.818,1943.88,1943.5133
live,2026-08-07T07:21:53+00:00,363222611,584.5558,6.0775630,45.0996810,942017.268,6449206.805,1943.39,1942.7762
live,2026-08-07T07:21:53+00:00,363222611,589.1825,6.0775717,45.0996398,942018.130,6449202.260,1942.77,1942.1833
live,2026-08-07T07:21:53+00:00,363222611,591.1096,6.0775698,45.0996225,942018.055,6449200.334,1942.46,1942.1833
live,2026-08-07T07:21:53+00:00,363222611,592.7614,6.0775658,45.0996079,942017.804,6449198.701,1942.31,1941.9713
live,2026-08-07T07:21:53+00:00,363222611,594.3570,6.0775558,45.0995954,942017.072,6449197.284,1941.82,1941.7111
live,2026-08-07T07:21:53+00:00,363222611,596.0246,6.0775395,45.0995858,942015.833,6449196.168,1941.48,1941.7111
live,2026-08-07T07:21:53+00:00,363222611,598.3170,6.0775137,45.0995762,942013.846,6449195.024,1940.96,1941.5013
live,2026-08-07T07:21:53+00:00,363222611,600.1192,6.0774909,45.0995746,942012.061,6449194.776,1940.58,1941.5013
live,2026-08-07T07:21:53+00:00,363222611,606.3993,6.0774142,45.0995903,942005.965,6449196.284,1939.63,1940.1171
live,2026-08-07T07:21:53+00:00,363222611,612.8915,6.0773321,45.0995963,941999.486,6449196.698,1938.58,1938.2450
live,2026-08-07T07:21:53+00:00,363222611,618.0011,6.0772672,45.0995982,941994.376,6449196.715,1937.77,1938.2450
live,2026-08-07T07:21:53+00:00,363222611,623.1107,6.0772023,45.0996002,941989.267,6449196.733,1937.00,1937.7833
