source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,363222611,45.8118,6.0816552,45.1011210,942332.672,6449379.164,2021.49,2021.8819
live,2026-08-07T07:21:53+00:00,363222611,47.0152,6.0816454,45.1011294,942331.870,6449380.060,2021.50,2021.8819
live,2026-08-07T07:21:53+00:00,363222611,48.2186,6.0816357,45.1011377,942331.067,6449380.957,2021.48,2021.8075
live,2026-08-07T07:21:53+00:00,363222611,49.8029,6.0816298,45.1011514,942330.548,6449382.454,2021.69,2021.7356
live,2026-08-07T07:21:53+00:00,363222611,51.3872,6.0816240,45.1011650,942330.029,6449383.951,2021.85,2021.6606
live,2026-08-07T07:21:53+00:00,363222611,52.9715,6.0816181,45.1011787,942329.510,6449385.448,2022.01,2021.5919
live,2026-08-07T07:21:53+00:00,363222611,54.5558,6.0816123,45.1011923,942328.991,6449386.945,2022.02,2021.5481
live,2026-08-07T07:21:53+00:00,363222611,56.3313,6.0816012,45.1012062,942328.055,6449388.453,2021.85,2021.4950
live,2026-08-07T07:21:53+00:00,363222611,58.1068,6.0815900,45.1012201,942327.118,6449389.961,2021.78,2021.4362
live,2026-08-07T07:21:53+00:00,363222611,59.8201,6.0815791,45.1012334,942326.200,6449391.408,2021.54,2021.4053
live,2026-08-07T07:21:53+00:00,363222611,61.5334,6.0815681,45.1012468,942325.283,6449392.855,2021.38,2021.3840
live,2026-08-07T07:21:53+00:00,363222611,63.2468,6.0815572,45.1012601,942324.365,6449394.302,2021.12,2021.3573
live,2026-08-07T07:21:53+00:00,363222611,64.9601,6.0815462,45.1012735,942323.448,6449395.749,2020.96,2021.2513
live,2026-08-07T07:21:53+00:00,363222611,66.6734,6.0815353,45.1012868,942322.530,6449397.196,2021.07,2021.1388
live,2026-08-07T07:21:53+00:00,363222611,68.0367,6.0815279,45.1012979,942321.900,6449398.405,2020.75,2021.0038
live,2026-08-07T07:21:53+00:00,363222611,69.4000,6.0815205,45.1013090,942321.270,6449399.614,2020.49,2020.8525
live,2026-08-07T07:21:53+00:00,363222611,71.3353,6.0815259,45.1013260,942321.621,6449401.517,2021.09,2020.5535
live,2026-08-07T07:21:53+00:00,363222611,72.8464,6.0815283,45.1013395,942321.751,6449403.023,2021.16,2020.3529
live,2026-08-07T07:21:53+00:00,363222611,74.3576,6.0815307,45.1013530,942321.881,6449404.528,2021.29,2020.1294
live,2026-08-07T07:21:53+00:00,363222611,75.8047,6.0815201,45.1013636,942321.000,6449405.676,2020.93,2019.8924
live,2026-08-07T07:21:53+00:00,363222611,77.2519,6.0815094,45.1013743,942320.118,6449406.823,2020.58,2019.8924
live,2026-08-07T07:21:53+00:00,363222611,78.6990,6.0814988,45.1013849,942319.236,6449407.970,2020.21,2019.4333
live,2026-08-07T07:21:53+00:00,363222611,79.9443,6.0814853,45.1013907,942318.146,6449408.573,2019.86,2019.1283
live,2026-08-07T07:21:53+00:00,363222611,81.1897,6.0814717,45.1013965,942317.056,6449409.175,2019.43,2019.0329
live,2026-08-07T07:21:53+00:00,363222611,82.7163,6.0814523,45.1013961,942315.533,6449409.071,2019.01,2018.7200
live,2026-08-07T07:21:53+00:00,363222611,83.7381,6.0814414,45.1013911,942314.694,6449408.488,2018.54,2018.4778
live,2026-08-07T07:21:53+00:00,363222611,84.7599,6.0814304,45.1013862,942313.854,6449407.905,2018.13,2018.0700
live,2026-08-07T07:21:53+00:00,363222611,86.5118,6.0814188,45.1013727,942313.001,6449406.375,2017.58,2017.6306
live,2026-08-07T07:21:53+00:00,363222611,88.2638,6.0814072,45.1013593,942312.148,6449404.845,2017.09,2017.1989
live,2026-08-07T07:21:53+00:00,363222611,90.0158,6.0813956,45.1013458,942311.294,6449403.315,2016.51,2016.5506
live,2026-08-07T07:21:53+00:00,363222611,91.1626,6.0813822,45.1013416,942310.263,6449402.813,2016.08,2016.3844
live,2026-08-07T07:21:53+00:00,363222611,92.3093,6.0813689,45.1013375,942309.232,6449402.312,2015.58,2016.1594
live,2026-08-07T07:21:53+00:00,363222611,93.8245,6.0813499,45.1013351,942307.753,6449401.981,2015.17,2015.5462
live,2026-08-07T07:21:53+00:00,363222611,95.3397,6.0813310,45.1013326,942306.274,6449401.651,2014.36,2015.1488
live,2026-08-07T07:21:53+00:00,363222611,97.0925,6.0813153,45.1013214,942305.089,6449400.360,2013.75,2014.7456
live,2026-08-07T07:21:53+00:00,363222611,98.6617,6.0813060,45.1013089,942304.412,6449398.945,2013.25,2014.3350
live,2026-08-07T07:21:53+00:00,363222611,100.0958,6.0813068,45.1012960,942304.531,6449397.515,2013.52,2013.9162
live,2026-08-07T07:21:53+00:00,363222611,101.7687,6.0813173,45.1012829,942305.413,6449396.094,2013.29,2013.4950
live,2026-08-07T07:21:53+00:00,363222611,103.4417,6.0813278,45.1012698,942306.295,6449394.672,2013.56,2013.0681
live,2026-08-07T07:21:53+00:00,363222611,105.2464,6.0813238,45.1012538,942306.050,6449392.884,2013.32,2012.4413
live,2026-08-07T07:21:53+00:00,363222611,106.9731,6.0813101,45.1012416,942305.028,6449391.492,2012.65,2012.0007
live,2026-08-07T07:21:53+00:00,363222611,108.6997,6.0812965,45.1012295,942304.007,6449390.100,2012.09,2011.5840
live,2026-08-07T07:21:53+00:00,363222611,110.4264,6.0812828,45.1012173,942302.985,6449388.708,2011.56,2011.1720
live,2026-08-07T07:21:53+00:00,363222611,112.1390,6.0812704,45.1012046,942302.062,6449387.266,2010.88,2010.7840
live,2026-08-07T07:21:53+00:00,363222611,113.8515,6.0812579,45.1011920,942301.138,6449385.824,2010.35,2010.3433
live,2026-08-07T07:21:53+00:00,363222611,115.5641,6.0812454,45.1011794,942300.214,6449384.382,2009.68,2009.8953
live,2026-08-07T07:21:53+00:00,363222611,117.2766,6.0812330,45.1011667,942299.290,6449382.940,2009.19,2009.6336
live,2026-08-07T07:21:53+00:00,363222611,119.0264,6.0812204,45.1011537,942298.359,6449381.458,2008.56,2009.1207
live,2026-08-07T07:21:53+00:00,363222611,120.7761,6.0812079,45.1011407,942297.428,6449379.977,2008.11,2008.6350
live,2026-08-07T07:21:53+00:00,363222611,122.5259,6.0811953,45.1011277,942296.496,6449378.496,2007.57,2008.1607
live,2026-08-07T07:21:53+00:00,363222611,124.3424,6.0811820,45.1011143,942295.511,6449376.970,2007.43,2007.7050
live,2026-08-07T07:21:53+00:00,363222611,126.1590,6.0811688,45.1011009,942294.526,6449375.443,2006.91,2007.2600
live,2026-08-07T07:21:53+00:00,363222611,127.9755,6.0811555,45.1010875,942293.541,6449373.917,2006.57,2006.8357
live,2026-08-07T07:21:53+00:00,363222611,129.7920,6.0811422,45.1010742,942292.556,6449372.391,2006.14,2006.2308
live,2026-08-07T07:21:53+00:00,363222611,131.6086,6.0811289,45.1010608,942291.571,6449370.865,2005.85,2005.8654
live,2026-08-07T07:21:53+00:00,363222611,133.4251,6.0811157,45.1010474,942290.586,6449369.338,2005.45,2005.5169
live,2026-08-07T07:21:53+00:00,363222611,135.2417,6.0811024,45.1010340,942289.600,6449367.812,2005.18,2005.1831
live,2026-08-07T07:21:53+00:00,363222611,137.0395,6.0810876,45.1010216,942288.493,6449366.396,2004.65,2004.8438
live,2026-08-07T07:21:53+00:00,363222611,138.8373,6.0810729,45.1010093,942287.386,6449364.979,2004.41,2004.5208
live,2026-08-07T07:21:53+00:00,363222611,140.6351,6.0810581,45.1009969,942286.279,6449363.563,2004.17,2004.0714
live,2026-08-07T07:21:53+00:00,363222611,142.4329,6.0810433,45.1009846,942285.172,6449362.146,2003.81,2003.7836
live,2026-08-07T07:21:53+00:00,363222611,144.2307,6.0810286,45.1009722,942284.065,6449360.730,2003.58,2003.4971
live,2026-08-07T07:21:53+00:00,363222611,146.0285,6.0810138,45.1009599,942282.958,6449359.313,2003.23,2003.2264
live,2026-08-07T07:21:53+00:00,363222611,147.8263,6.0809990,45.1009475,942281.851,6449357.897,2003.02,2002.9686
live,2026-08-07T07:21:53+00:00,363222611,149.6241,6.0809843,45.1009352,942280.744,6449356.480,2002.71,2002.7300
live,2026-08-07T07:21:53+00:00,363222611,151.4220,6.0809695,45.1009228,942279.637,6449355.064,2002.50,2002.4893
live,2026-08-07T07:21:53+00:00,363222611,152.9103,6.0809582,45.1009120,942278.798,6449353.834,2002.30,2002.3867
live,2026-08-07T07:21:53+00:00,363222611,154.3987,6.0809470,45.1009013,942277.959,6449352.605,2002.11,2002.1547
live,2026-08-07T07:21:53+00:00,363222611,155.8870,6.0809357,45.1008905,942277.120,6449351.375,2001.84,2001.9280
live,2026-08-07T07:21:53+00:00,363222611,157.4447,6.0809261,45.1008782,942276.419,6449349.985,2001.66,2001.7040
live,2026-08-07T07:21:53+00:00,363222611,159.0023,6.0809165,45.1008660,942275.717,6449348.594,2001.57,2001.4907
live,2026-08-07T07:21:53+00:00,363222611,160.5599,6.0809069,45.1008537,942275.016,6449347.203,2001.31,2001.2780
live,2026-08-07T07:21:53+00:00,363222611,162.5215,6.0808970,45.1008375,942274.305,6449345.375,2001.04,2001.0727
live,2026-08-07T07:21:53+00:00,363222611,164.4830,6.0808870,45.1008213,942273.595,6449343.546,2000.95,2000.8607
live,2026-08-07T07:21:53+00:00,363222611,166.4445,6.0808771,45.1008051,942272.884,6449341.718,2000.69,2000.5519
live,2026-08-07T07:21:53+00:00,363222611,168.0393,6.0808648,45.1007937,942271.970,6449340.412,2000.41,2000.4480
live,2026-08-07T07:21:53+00:00,363222611,169.6341,6.0808526,45.1007822,942271.055,6449339.105,2000.22,2000.2460
live,2026-08-07T07:21:53+00:00,363222611,171.2289,6.0808403,45.1007708,942270.140,6449337.799,2000.03,2000.0527
live,2026-08-07T07:21:53+00:00,363222611,172.6450,6.0808259,45.1007631,942269.046,6449336.900,1999.83,1999.8547
live,2026-08-07T07:21:53+00:00,363222611,174.0612,6.0808116,45.1007554,942267.951,6449336.002,1999.63,1999.6640
live,2026-08-07T07:21:53+00:00,363222611,175.7067,6.0807926,45.1007492,942266.485,6449335.255,1999.32,1999.5657
live,2026-08-07T07:21:53+00:00,363222611,177.2237,6.0807738,45.1007462,942265.020,6449334.859,1999.22,1999.3786
live,2026-08-07T07:21:53+00:00,363222611,178.7408,6.0807550,45.1007431,942263.556,6449334.463,1999.00,1999.3007
live,2026-08-07T07:21:53+00:00,363222611,180.7303,6.0807297,45.1007441,942261.567,6449334.502,1998.81,1999.0364
live,2026-08-07T07:21:53+00:00,363222611,182.7198,6.0807045,45.1007452,942259.578,6449334.541,1998.76,1998.8814
live,2026-08-07T07:21:53+00:00,363222611,184.5723,6.0806813,45.1007482,942257.744,6449334.803,1998.60,1998.7336
live,2026-08-07T07:21:53+00:00,363222611,186.4247,6.0806582,45.1007512,942255.910,6449335.065,1998.45,1998.5936
live,2026-08-07T07:21:53+00:00,363222611,188.2772,6.0806350,45.1007542,942254.076,6449335.327,1998.33,1998.4046
live,2026-08-07T07:21:53+00:00,363222611,190.1251,6.0806115,45.1007548,942252.228,6449335.317,1998.21,1998.2954
live,2026-08-07T07:21:53+00:00,363222611,191.9730,6.0805880,45.1007553,942250.380,6449335.307,1998.10,1998.1938
live,2026-08-07T07:21:53+00:00,363222611,193.8210,6.0805646,45.1007559,942248.532,6449335.297,1998.05,1998.1115
live,2026-08-07T07:21:53+00:00,363222611,195.6689,6.0805411,45.1007564,942246.684,6449335.287,1997.96,1998.0215
live,2026-08-07T07:21:53+00:00,363222611,197.5168,6.0805176,45.1007570,942244.837,6449335.277,1997.87,1997.9392
live,2026-08-07T07:21:53+00:00,363222611,199.3484,6.0804949,45.1007607,942243.038,6449335.624,1997.90,1997.8286
live,2026-08-07T07:21:53+00:00,363222611,201.1799,6.0804722,45.1007645,942241.240,6449335.970,1997.80,1997.7436
live,2026-08-07T07:21:53+00:00,363222611,203.0114,6.0804496,45.1007683,942239.441,6449336.317,1997.68,1997.6629
live,2026-08-07T07:21:53+00:00,363222611,204.8430,6.0804269,45.1007720,942237.643,6449336.664,1997.74,1997.5700
live,2026-08-07T07:21:53+00:00,363222611,206.5823,6.0804067,45.1007784,942236.031,6449337.318,1997.59,1997.5331
live,2026-08-07T07:21:53+00:00,363222611,208.3216,6.0803866,45.1007849,942234.419,6449337.972,1997.53,1997.4254
live,2026-08-07T07:21:53+00:00,363222611,210.0609,6.0803665,45.1007914,942232.808,6449338.626,1997.53,1997.3177
live,2026-08-07T07:21:53+00:00,363222611,211.8003,6.0803463,45.1007978,942231.196,6449339.280,1997.31,1997.2307
live,2026-08-07T07:21:53+00:00,363222611,213.6298,6.0803250,45.1008045,942229.496,6449339.956,1997.14,1997.0786
live,2026-08-07T07:21:53+00:00,363222611,215.4593,6.0803038,45.1008112,942227.797,6449340.633,1997.08,1996.9236
live,2026-08-07T07:21:53+00:00,363222611,217.2887,6.0802825,45.1008179,942226.097,6449341.310,1996.80,1996.7486
live,2026-08-07T07:21:53+00:00,363222611,219.1182,6.0802613,45.1008245,942224.397,6449341.987,1996.56,1996.3350
live,2026-08-07T07:21:53+00:00,363222611,220.9477,6.0802400,45.1008312,942222.697,6449342.663,1996.47,1996.0979
live,2026-08-07T07:21:53+00:00,363222611,222.7772,6.0802188,45.1008379,942220.998,6449343.340,1996.10,1995.8450
live,2026-08-07T07:21:53+00:00,363222611,224.6067,6.0801975,45.1008446,942219.298,6449344.017,1995.77,1995.4427
live,2026-08-07T07:21:53+00:00,363222611,226.4149,6.0801757,45.1008498,942217.562,6449344.523,1995.63,1995.1760
live,2026-08-07T07:21:53+00:00,363222611,228.2231,6.0801539,45.1008549,942215.826,6449345.030,1995.23,1994.8920
live,2026-08-07T07:21:53+00:00,363222611,230.0313,6.0801321,45.1008601,942214.091,6449345.536,1994.88,1994.5880
live,2026-08-07T07:21:53+00:00,363222611,231.3715,6.0801152,45.1008614,942212.754,6449345.632,1994.66,1994.4119
live,2026-08-07T07:21:53+00:00,363222611,232.7116,6.0800982,45.1008628,942211.417,6449345.728,1994.21,1994.0894
live,2026-08-07T07:21:53+00:00,363222611,234.0517,6.0800813,45.1008641,942210.081,6449345.824,1993.99,1993.7500
live,2026-08-07T07:21:53+00:00,363222611,235.6284,6.0800632,45.1008580,942208.684,6449345.092,1993.68,1993.4100
live,2026-08-07T07:21:53+00:00,363222611,236.7203,6.0800500,45.1008549,942207.664,6449344.702,1993.44,1993.4100
live,2026-08-07T07:21:53+00:00,363222611,237.8122,6.0800369,45.1008517,942206.644,6449344.312,1993.14,1993.0569
live,2026-08-07T07:21:53+00:00,363222611,239.5963,6.0800222,45.1008395,942205.542,6449342.909,1992.82,1992.5218
live,2026-08-07T07:21:53+00:00,363222611,241.3804,6.0800075,45.1008272,942204.440,6449341.507,1992.24,1992.1747
live,2026-08-07T07:21:53+00:00,363222611,243.1644,6.0799928,45.1008150,942203.337,6449340.104,1991.77,1991.8394
live,2026-08-07T07:21:53+00:00,363222611,244.6938,6.0799800,45.1008047,942202.374,6449338.916,1991.40,1991.4829
live,2026-08-07T07:21:53+00:00,363222611,246.2232,6.0799671,45.1007943,942201.411,6449337.728,1991.04,1991.1335
live,2026-08-07T07:21:53+00:00,363222611,247.7525,6.0799543,45.1007839,942200.448,6449336.540,1990.66,1990.7753
live,2026-08-07T07:21:53+00:00,363222611,249.2819,6.0799415,45.1007736,942199.484,6449335.352,1990.12,1990.4040
live,2026-08-07T07:21:53+00:00,363222611,250.5664,6.0799285,45.1007666,942198.493,6449334.535,1989.86,1990.0133
live,2026-08-07T07:21:53+00:00,363222611,251.8510,6.0799155,45.1007596,942197.502,6449333.719,1989.73,1989.8181
live,2026-08-07T07:21:53+00:00,363222611,252.8752,6.0799089,45.1007517,942197.017,6449332.816,1989.33,1989.6180
live,2026-08-07T07:21:53+00:00,363222611,253.8995,6.0799023,45.1007437,942196.533,6449331.914,1989.18,1989.2200
live,2026-08-07T07:21:53+00:00,363222611,255.8939,6.0798975,45.1007261,942196.232,6449329.942,1988.60,1988.8267
live,2026-08-07T07:21:53+00:00,363222611,257.8884,6.0798927,45.1007084,942195.931,6449327.970,1988.27,1988.4173
live,2026-08-07T07:21:53+00:00,363222611,259.8828,6.0798879,45.1006908,942195.630,6449325.999,1987.90,1988.0187
live,2026-08-07T07:21:53+00:00,363222611,261.8543,6.0798814,45.1006737,942195.192,6449324.077,1987.28,1987.4393
live,2026-08-07T07:21:53+00:00,363222611,263.8258,6.0798749,45.1006565,942194.754,6449322.155,1986.89,1986.8387
live,2026-08-07T07:21:53+00:00,363222611,265.7973,6.0798683,45.1006394,942194.316,6449320.232,1986.27,1986.2114
live,2026-08-07T07:21:53+00:00,363222611,267.7687,6.0798618,45.1006222,942193.877,6449318.310,1985.87,1985.7864
live,2026-08-07T07:21:53+00:00,363222611,269.7402,6.0798553,45.1006051,942193.439,6449316.388,1985.26,1985.3621
live,2026-08-07T07:21:53+00:00,363222611,271.3465,6.0798509,45.1005910,942193.153,6449314.807,1985.06,1984.9471
live,2026-08-07T07:21:53+00:00,363222611,272.9528,6.0798465,45.1005769,942192.867,6449313.227,1984.65,1984.5300
live,2026-08-07T07:21:53+00:00,363222611,274.5590,6.0798420,45.1005627,942192.580,6449311.646,1984.44,1984.1321
live,2026-08-07T07:21:53+00:00,363222611,276.1653,6.0798376,45.1005486,942192.294,6449310.066,1983.85,1983.7831
live,2026-08-07T07:21:53+00:00,363222611,277.7716,6.0798332,45.1005345,942192.008,6449308.485,1983.44,1983.4050
live,2026-08-07T07:21:53+00:00,363222611,279.4474,6.0798289,45.1005197,942191.732,6449306.832,1983.23,1983.0369
live,2026-08-07T07:21:53+00:00,363222611,281.1232,6.0798245,45.1005050,942191.456,6449305.179,1982.66,1982.6856
live,2026-08-07T07:21:53+00:00,363222611,282.7991,6.0798202,45.1004902,942191.180,6449303.526,1982.46,1982.2235
live,2026-08-07T07:21:53+00:00,363222611,284.4749,6.0798159,45.1004754,942190.904,6449301.873,1982.06,1981.9188
live,2026-08-07T07:21:53+00:00,363222611,285.7828,6.0798081,45.1004650,942190.336,6449300.695,1981.71,1981.6294
live,2026-08-07T07:21:53+00:00,363222611,287.0907,6.0798003,45.1004546,942189.768,6449299.517,1981.51,1981.4538
live,2026-08-07T07:21:53+00:00,363222611,288.4646,6.0797862,45.1004473,942188.695,6449298.658,1981.17,1981.3459
live,2026-08-07T07:21:53+00:00,363222611,289.8385,6.0797722,45.1004399,942187.623,6449297.800,1980.84,1981.0982
live,2026-08-07T07:21:53+00:00,363222611,291.2613,6.0797546,45.1004368,942186.257,6449297.402,1980.38,1980.8753
live,2026-08-07T07:21:53+00:00,363222611,292.6840,6.0797371,45.1004337,942184.891,6449297.004,1980.25,1980.6647
live,2026-08-07T07:21:53+00:00,363222611,293.7082,6.0797242,45.1004350,942183.872,6449297.103,1980.11,1980.4671
live,2026-08-07T07:21:53+00:00,363222611,294.7323,6.0797113,45.1004362,942182.852,6449297.202,1979.98,1980.4671
live,2026-08-07T07:21:53+00:00,363222611,296.3849,6.0796909,45.1004399,942181.237,6449297.550,1979.88,1980.2594
live,2026-08-07T07:21:53+00:00,363222611,298.0375,6.0796706,45.1004436,942179.621,6449297.899,1979.73,1980.0641
live,2026-08-07T07:21:53+00:00,363222611,299.6001,6.0796551,45.1004524,942178.365,6449298.828,1979.62,1979.7644
live,2026-08-07T07:21:53+00:00,363222611,301.1626,6.0796396,45.1004612,942177.109,6449299.757,1979.64,1979.5763
live,2026-08-07T07:21:53+00:00,363222611,302.7252,6.0796241,45.1004700,942175.852,6449300.686,1979.65,1979.3737
live,2026-08-07T07:21:53+00:00,363222611,304.2878,6.0796086,45.1004788,942174.596,6449301.615,1979.65,1979.1750
live,2026-08-07T07:21:53+00:00,363222611,306.0154,6.0795873,45.1004825,942172.902,6449301.955,1979.30,1978.9588
live,2026-08-07T07:21:53+00:00,363222611,307.7430,6.0795659,45.1004861,942171.208,6449302.294,1978.93,1978.6453
live,2026-08-07T07:21:53+00:00,363222611,309.2139,6.0795473,45.1004847,942169.752,6449302.085,1978.74,1978.3880
live,2026-08-07T07:21:53+00:00,363222611,310.6848,6.0795287,45.1004834,942168.296,6449301.877,1978.36,1978.1033
live,2026-08-07T07:21:53+00:00,363222611,312.1556,6.0795101,45.1004820,942166.840,6449301.668,1978.16,1977.9950
live,2026-08-07T07:21:53+00:00,363222611,313.9817,6.0794872,45.1004793,942165.052,6449301.298,1977.60,1977.6679
live,2026-08-07T07:21:53+00:00,363222611,315.8078,6.0794643,45.1004766,942163.264,6449300.928,1977.20,1977.3257
live,2026-08-07T07:21:53+00:00,363222611,317.6338,6.0794414,45.1004739,942161.475,6449300.558,1976.79,1976.9557
live,2026-08-07T07:21:53+00:00,363222611,319.4599,6.0794185,45.1004712,942159.687,6449300.189,1976.43,1976.5736
live,2026-08-07T07:21:53+00:00,363222611,321.2859,6.0793956,45.1004685,942157.899,6449299.819,1976.02,1976.1914
live,2026-08-07T07:21:53+00:00,363222611,323.1120,6.0793727,45.1004658,942156.111,6449299.449,1975.46,1975.7964
live,2026-08-07T07:21:53+00:00,363222611,324.9062,6.0793500,45.1004641,942154.336,6449299.188,1975.06,1975.2038
live,2026-08-07T07:21:53+00:00,363222611,326.7003,6.0793273,45.1004624,942152.561,6449298.928,1974.86,1974.8138
live,2026-08-07T07:21:53+00:00,363222611,328.4945,6.0793047,45.1004606,942150.785,6449298.667,1974.47,1974.4269
live,2026-08-07T07:21:53+00:00,363222611,330.2887,6.0792820,45.1004589,942149.010,6449298.407,1973.95,1974.0438
live,2026-08-07T07:21:53+00:00,363222611,332.0828,6.0792593,45.1004572,942147.235,6449298.147,1973.58,1973.6608
live,2026-08-07T07:21:53+00:00,363222611,333.9334,6.0792358,45.1004559,942145.397,6449297.932,1973.21,1973.2823
live,2026-08-07T07:21:53+00:00,363222611,335.7840,6.0792124,45.1004546,942143.559,6449297.717,1973.02,1972.9138
live,2026-08-07T07:21:53+00:00,363222611,337.6347,6.0791889,45.1004533,942141.721,6449297.503,1972.53,1972.5508
live,2026-08-07T07:21:53+00:00,363222611,339.4853,6.0791655,45.1004521,942139.883,6449297.288,1972.17,1972.1908
live,2026-08-07T07:21:53+00:00,363222611,341.3359,6.0791420,45.1004508,942138.044,6449297.074,1971.81,1971.8362
live,2026-08-07T07:21:53+00:00,363222611,343.1865,6.0791186,45.1004495,942136.206,6449296.859,1971.45,1971.4923
live,2026-08-07T07:21:53+00:00,363222611,345.0371,6.0790951,45.1004482,942134.368,6449296.644,1971.10,1971.1531
live,2026-08-07T07:21:53+00:00,363222611,347.0079,6.0790702,45.1004464,942132.417,6449296.364,1970.67,1970.6757
live,2026-08-07T07:21:53+00:00,363222611,348.9787,6.0790453,45.1004445,942130.467,6449296.083,1970.34,1970.3586
live,2026-08-07T07:21:53+00:00,363222611,350.9494,6.0790203,45.1004427,942128.516,6449295.802,1970.18,1970.0464
live,2026-08-07T07:21:53+00:00,363222611,352.9202,6.0789954,45.1004408,942126.565,6449295.522,1969.86,1969.7450
live,2026-08-07T07:21:53+00:00,363222611,354.8910,6.0789705,45.1004390,942124.615,6449295.241,1969.48,1969.4500
live,2026-08-07T07:21:53+00:00,363222611,356.2554,6.0789541,45.1004350,942123.343,6449294.747,1969.17,1969.1550
live,2026-08-07T07:21:53+00:00,363222611,357.6197,6.0789377,45.1004310,942122.071,6449294.253,1968.95,1968.8807
live,2026-08-07T07:21:53+00:00,363222611,359.1226,6.0789211,45.1004243,942120.796,6449293.458,1968.73,1968.7547
live,2026-08-07T07:21:53+00:00,363222611,360.6255,6.0789045,45.1004176,942119.520,6449292.664,1968.58,1968.6179
live,2026-08-07T07:21:53+00:00,363222611,362.5212,6.0788875,45.1004055,942118.236,6449291.269,1968.16,1968.2393
live,2026-08-07T07:21:53+00:00,363222611,364.4170,6.0788705,45.1003934,942116.952,6449289.874,1967.95,1967.9807
