source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,49210503,0.0000,6.0292652,45.0650281,938368.653,6445214.131,721.05,722.5050
live,2026-08-07T07:21:53+00:00,49210503,7.4819,6.0293601,45.0650242,938376.134,6445213.985,723.96,722.9533
live,2026-08-07T07:21:53+00:00,49210503,14.9639,6.0294550,45.0650203,938383.614,6445213.839,723.85,723.8600
live,2026-08-07T07:21:53+00:00,49210503,22.0494,6.0295447,45.0650145,938390.690,6445213.466,723.77,723.7767
live,2026-08-07T07:21:53+00:00,49210503,29.1349,6.0296343,45.0650087,938397.766,6445213.093,723.71,723.6900
live,2026-08-07T07:21:53+00:00,49210503,38.8709,6.0297561,45.0649934,938407.410,6445211.762,723.59,723.5867
live,2026-08-07T07:21:53+00:00,49210503,48.6070,6.0298779,45.0649781,938417.055,6445210.432,723.46,723.4433
live,2026-08-07T07:21:53+00:00,49210503,57.3255,6.0299848,45.0649574,938425.547,6445208.457,723.28,723.2833
live,2026-08-07T07:21:53+00:00,49210503,66.0441,6.0300916,45.0649367,938434.039,6445206.483,723.11,723.1200
live,2026-08-07T07:21:53+00:00,49210503,73.6290,6.0301830,45.0649150,938441.317,6445204.345,722.97,722.9700
live,2026-08-07T07:21:53+00:00,49210503,81.2139,6.0302743,45.0648932,938448.594,6445202.207,722.83,722.8367
live,2026-08-07T07:21:53+00:00,49210503,87.6121,6.0303494,45.0648712,938454.594,6445199.986,722.71,722.6933
live,2026-08-07T07:21:53+00:00,49210503,94.0103,6.0304245,45.0648491,938460.595,6445197.766,722.54,722.5167
live,2026-08-07T07:21:53+00:00,49210503,103.1452,6.0305288,45.0648130,938468.948,6445194.069,722.30,722.2967
live,2026-08-07T07:21:53+00:00,49210503,112.2802,6.0306330,45.0647768,938477.302,6445190.372,722.05,722.0667
live,2026-08-07T07:21:53+00:00,49210503,120.3730,6.0307220,45.0647402,938484.453,6445186.584,721.85,721.8467
live,2026-08-07T07:21:53+00:00,49210503,128.4658,6.0308109,45.0647037,938491.605,6445182.796,721.64,721.5967
live,2026-08-07T07:21:53+00:00,49210503,136.8072,6.0308989,45.0646619,938498.705,6445178.417,721.30,721.3367
live,2026-08-07T07:21:53+00:00,49210503,145.1485,6.0309869,45.0646200,938505.804,6445174.039,721.07,721.0433
live,2026-08-07T07:21:53+00:00,49210503,152.8954,6.0310635,45.0645762,938512.016,6445169.409,720.76,720.7900
live,2026-08-07T07:21:53+00:00,49210503,160.6422,6.0311401,45.0645324,938518.227,6445164.780,720.54,720.5233
live,2026-08-07T07:21:53+00:00,49210503,168.3891,6.0312167,45.0644886,938524.438,6445160.150,720.27,720.2433
live,2026-08-07T07:21:53+00:00,49210503,177.7628,6.0313029,45.0644304,938531.470,6445153.951,719.92,719.9433
live,2026-08-07T07:21:53+00:00,49210503,187.1365,6.0313892,45.0643722,938538.502,6445147.753,719.64,719.6300
live,2026-08-07T07:21:53+00:00,49210503,196.9542,6.0314717,45.0643059,938545.273,6445140.644,719.33,719.3167
live,2026-08-07T07:21:53+00:00,49210503,206.7718,6.0315542,45.0642396,938552.044,6445133.535,718.98,719.0067
live,2026-08-07T07:21:53+00:00,49210503,215.6228,6.0316232,45.0641767,938557.743,6445126.763,718.71,718.7167
live,2026-08-07T07:21:53+00:00,49210503,224.4738,6.0316923,45.0641138,938563.442,6445119.991,718.46,718.4800
live,2026-08-07T07:21:53+00:00,49210503,231.8788,6.0317431,45.0640577,938567.675,6445113.915,718.27,718.2933
live,2026-08-07T07:21:53+00:00,49210503,239.2837,6.0317938,45.0640015,938571.907,6445107.838,718.15,718.1433
live,2026-08-07T07:21:53+00:00,49210503,246.6887,6.0318446,45.0639454,938576.139,6445101.762,718.01,718.0200
live,2026-08-07T07:21:53+00:00,49210503,255.6786,6.0318988,45.0638742,938580.706,6445094.018,717.90,717.9100
live,2026-08-07T07:21:53+00:00,49210503,264.6685,6.0319530,45.0638029,938585.272,6445086.275,717.82,717.8333
live,2026-08-07T07:21:53+00:00,49210503,273.6584,6.0320072,45.0637317,938589.839,6445078.531,717.78,717.7933
live,2026-08-07T07:21:53+00:00,49210503,282.6484,6.0320614,45.0636604,938594.406,6445070.787,717.78,717.7867
live,2026-08-07T07:21:53+00:00,49210503,291.6383,6.0321156,45.0635891,938598.973,6445063.044,717.80,717.8067
live,2026-08-07T07:21:53+00:00,49210503,300.6282,6.0321698,45.0635179,938603.539,6445055.300,717.84,717.8467
live,2026-08-07T07:21:53+00:00,49210503,309.6181,6.0322240,45.0634466,938608.106,6445047.557,717.90,717.8867
live,2026-08-07T07:21:53+00:00,49210503,318.6081,6.0322782,45.0633754,938612.673,6445039.813,717.92,717.9100
