source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,28437433,254.2155,6.0575961,45.0827374,940520.722,6447265.423,1506.65,1506.6500
live,2026-08-07T19:50:49+00:00,28437433,270.6730,6.0576189,45.0825901,940523.148,6447249.145,1504.37,1503.8167
live,2026-08-07T19:50:49+00:00,28437433,275.5119,6.0576389,45.0825489,940524.897,6447244.634,1503.89,1503.4475
live,2026-08-07T19:50:49+00:00,28437433,280.0679,6.0576577,45.0825101,940526.542,6447240.385,1503.19,1503.4475
live,2026-08-07T19:50:49+00:00,28437433,287.2890,6.0577000,45.0824524,940530.116,6447234.111,1502.34,1502.7475
live,2026-08-07T19:50:49+00:00,28437433,295.1790,6.0577583,45.0823946,940534.949,6447227.874,1501.57,1501.5567
live,2026-08-07T19:50:49+00:00,28437433,303.7880,6.0578341,45.0823387,940541.149,6447221.901,1500.76,1500.6925
live,2026-08-07T19:50:49+00:00,28437433,311.3722,6.0579139,45.0823004,940547.588,6447217.893,1500.31,1500.2900
live,2026-08-07T19:50:49+00:00,28437433,313.0280,6.0579327,45.0822937,940549.095,6447217.207,1500.13,1500.2900
live,2026-08-07T19:50:49+00:00,28437433,318.8252,6.0580011,45.0822743,940554.556,6447215.262,1499.96,1500.1333
live,2026-08-07T19:50:49+00:00,28437433,332.9441,6.0581734,45.0822388,940568.256,6447211.848,1499.69,1499.7433
live,2026-08-07T19:50:49+00:00,28437433,337.7447,6.0582338,45.0822327,940573.031,6447211.355,1499.55,1499.7433
live,2026-08-07T19:50:49+00:00,28437433,345.0792,6.0583270,45.0822315,940580.364,6447211.505,1499.99,1499.7433
live,2026-08-07T19:50:49+00:00,28437433,358.7528,6.0585008,45.0822292,940594.035,6447211.785,1500.00,1500.0000
live,2026-08-07T19:50:49+00:00,28437433,372.4264,6.0586745,45.0822270,940607.705,6447212.065,1499.64,1499.5900
live,2026-08-07T19:50:49+00:00,28437433,375.6214,6.0587151,45.0822265,940610.900,6447212.133,1499.54,1499.5900
live,2026-08-07T19:50:49+00:00,28437433,396.9228,6.0589853,45.0822146,940632.195,6447211.636,1498.88,1498.8800
live,2026-08-07T19:50:49+00:00,28437433,421.1153,6.0592927,45.0822101,940656.384,6447212.073,1498.20,1498.2000
live,2026-08-07T19:50:49+00:00,28437433,445.3079,6.0596001,45.0822056,940680.572,6447212.511,1497.12,1496.5450
live,2026-08-07T19:50:49+00:00,28437433,454.2680,6.0597137,45.0822000,940689.528,6447212.235,1495.97,1496.5450
