source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,36939194,189.5506,6.0425457,45.1319511,939126.843,6452681.395,773.73,773.8825
live,2026-08-07T19:50:49+00:00,36939194,196.6671,6.0426176,45.1319900,939132.324,6452685.933,773.74,773.6875
live,2026-08-07T19:50:49+00:00,36939194,203.7837,6.0426895,45.1320290,939137.806,6452690.472,773.28,773.4300
live,2026-08-07T19:50:49+00:00,36939194,210.9003,6.0427614,45.1320679,939143.287,6452695.010,773.27,773.2367
live,2026-08-07T19:50:49+00:00,36939194,220.4816,6.0428523,45.1321254,939150.179,6452701.667,773.16,773.0900
live,2026-08-07T19:50:49+00:00,36939194,230.0628,6.0429431,45.1321829,939157.070,6452708.323,772.84,772.8933
live,2026-08-07T19:50:49+00:00,36939194,239.6441,6.0430340,45.1322404,939163.962,6452714.980,772.68,772.6567
live,2026-08-07T19:50:49+00:00,36939194,249.2254,6.0431248,45.1322979,939170.853,6452721.636,772.45,772.3800
live,2026-08-07T19:50:49+00:00,36939194,258.8067,6.0432157,45.1323554,939177.745,6452728.293,772.01,772.2567
live,2026-08-07T19:50:49+00:00,36939194,267.5486,6.0432797,45.1324198,939182.495,6452735.631,772.31,772.1967
live,2026-08-07T19:50:49+00:00,36939194,276.2906,6.0433437,45.1324842,939187.245,6452742.970,772.27,772.2600
live,2026-08-07T19:50:49+00:00,36939194,285.0325,6.0434076,45.1325485,939191.996,6452750.308,772.20,772.2400
live,2026-08-07T19:50:49+00:00,36939194,293.7745,6.0434716,45.1326129,939196.746,6452757.647,772.25,772.2667
live,2026-08-07T19:50:49+00:00,36939194,302.5164,6.0435356,45.1326773,939201.497,6452764.986,772.35,772.4267
live,2026-08-07T19:50:49+00:00,36939194,311.9437,6.0435856,45.1327545,939205.092,6452773.700,772.68,772.6200
live,2026-08-07T19:50:49+00:00,36939194,321.3711,6.0436356,45.1328316,939208.688,6452782.415,772.83,772.9233
live,2026-08-07T19:50:49+00:00,36939194,330.7984,6.0436855,45.1329088,939212.283,6452791.130,773.26,773.1600
live,2026-08-07T19:50:49+00:00,36939194,340.2258,6.0437355,45.1329859,939215.879,6452799.845,773.39,773.4567
live,2026-08-07T19:50:49+00:00,36939194,349.6531,6.0437855,45.1330631,939219.474,6452808.560,773.72,773.5267
live,2026-08-07T19:50:49+00:00,36939194,359.0805,6.0438354,45.1331403,939223.070,6452817.274,773.47,773.4533
live,2026-08-07T19:50:49+00:00,36939194,368.5078,6.0438854,45.1332174,939226.665,6452825.989,773.17,773.2000
live,2026-08-07T19:50:49+00:00,36939194,377.9352,6.0439354,45.1332946,939230.260,6452834.704,772.96,772.9167
live,2026-08-07T19:50:49+00:00,36939194,385.6569,6.0439840,45.1333550,939233.824,6452841.554,772.62,772.7433
live,2026-08-07T19:50:49+00:00,36939194,393.3786,6.0440327,45.1334154,939237.387,6452848.405,772.65,772.6033
live,2026-08-07T19:50:49+00:00,36939194,401.1003,6.0440813,45.1334758,939240.950,6452855.255,772.54,772.4533
live,2026-08-07T19:50:49+00:00,36939194,408.8220,6.0441300,45.1335362,939244.513,6452862.106,772.17,772.2833
live,2026-08-07T19:50:49+00:00,36939194,417.8326,6.0441756,45.1336107,939247.772,6452870.506,772.14,772.1200
live,2026-08-07T19:50:49+00:00,36939194,426.8431,6.0442211,45.1336851,939251.032,6452878.907,772.05,772.0633
live,2026-08-07T19:50:49+00:00,36939194,435.8536,6.0442666,45.1337596,939254.291,6452887.307,772.00,771.9867
live,2026-08-07T19:50:49+00:00,36939194,444.8642,6.0443122,45.1338340,939257.550,6452895.707,771.91,771.9967
live,2026-08-07T19:50:49+00:00,36939194,453.8747,6.0443577,45.1339084,939260.810,6452904.108,772.08,772.1333
live,2026-08-07T19:50:49+00:00,36939194,462.8852,6.0444033,45.1339829,939264.069,6452912.508,772.41,772.2967
live,2026-08-07T19:50:49+00:00,36939194,472.1182,6.0444604,45.1340555,939268.244,6452920.743,772.40,772.4067
live,2026-08-07T19:50:49+00:00,36939194,481.3512,6.0445175,45.1341282,939272.419,6452928.978,772.41,772.3567
live,2026-08-07T19:50:49+00:00,36939194,490.5842,6.0445746,45.1342008,939276.595,6452937.213,772.26,772.3633
live,2026-08-07T19:50:49+00:00,36939194,499.8172,6.0446317,45.1342735,939280.770,6452945.448,772.42,772.4900
live,2026-08-07T19:50:49+00:00,36939194,509.0502,6.0446889,45.1343461,939284.945,6452953.683,772.79,772.7767
live,2026-08-07T19:50:49+00:00,36939194,518.2831,6.0447460,45.1344188,939289.120,6452961.918,773.12,773.1467
live,2026-08-07T19:50:49+00:00,36939194,527.5161,6.0448031,45.1344914,939293.295,6452970.153,773.53,773.5567
live,2026-08-07T19:50:49+00:00,36939194,536.7491,6.0448602,45.1345641,939297.471,6452978.388,774.02,774.0167
live,2026-08-07T19:50:49+00:00,36939194,545.9821,6.0449173,45.1346367,939301.646,6452986.623,774.50,774.2600
