source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,28429107,0.0000,6.0692077,45.0900154,941402.259,6448108.560,1807.07,1806.8733
live,2026-08-07T19:50:49+00:00,28429107,1.0439,6.0691966,45.0900102,941401.409,6448107.955,1807.02,1806.8733
live,2026-08-07T19:50:49+00:00,28429107,2.0878,6.0691855,45.0900051,941400.559,6448107.349,1806.98,1806.8500
live,2026-08-07T19:50:49+00:00,28429107,3.9862,6.0691653,45.0899957,941399.011,6448106.250,1806.92,1806.8245
live,2026-08-07T19:50:49+00:00,28429107,5.8846,6.0691451,45.0899864,941397.463,6448105.151,1806.86,1806.7983
live,2026-08-07T19:50:49+00:00,28429107,7.3852,6.0691277,45.0899808,941396.122,6448104.479,1806.81,1806.7731
live,2026-08-07T19:50:49+00:00,28429107,8.8859,6.0691103,45.0899753,941394.780,6448103.807,1806.80,1806.7731
live,2026-08-07T19:50:49+00:00,28429107,10.3865,6.0690930,45.0899697,941393.438,6448103.135,1806.73,1806.7457
live,2026-08-07T19:50:49+00:00,28429107,11.8871,6.0690756,45.0899641,941392.096,6448102.463,1806.67,1806.7167
live,2026-08-07T19:50:49+00:00,28429107,13.8811,6.0690516,45.0899582,941390.238,6448101.740,1806.64,1806.6343
live,2026-08-07T19:50:49+00:00,28429107,15.8750,6.0690277,45.0899524,941388.380,6448101.017,1806.57,1806.5764
live,2026-08-07T19:50:49+00:00,28429107,17.8690,6.0690037,45.0899465,941386.522,6448100.293,1806.51,1806.5179
live,2026-08-07T19:50:49+00:00,28429107,19.8630,6.0689798,45.0899407,941384.663,6448099.570,1806.47,1806.4593
live,2026-08-07T19:50:49+00:00,28429107,21.8569,6.0689558,45.0899348,941382.805,6448098.847,1806.39,1806.3715
live,2026-08-07T19:50:49+00:00,28429107,23.8509,6.0689319,45.0899290,941380.947,6448098.123,1806.31,1806.3108
