source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,36939194,0.0000,6.0408980,45.1307566,939002.514,6452543.842,773.74,775.0400
live,2026-08-07T19:50:49+00:00,36939194,5.4571,6.0408792,45.1308039,939000.835,6452549.035,775.27,775.3925
live,2026-08-07T19:50:49+00:00,36939194,10.2889,6.0409027,45.1308441,939002.509,6452553.567,776.11,775.3925
live,2026-08-07T19:50:49+00:00,36939194,17.1072,6.0409639,45.1308876,939007.131,6452558.580,776.45,775.9433
live,2026-08-07T19:50:49+00:00,36939194,37.1913,6.0411626,45.1310013,939022.254,6452571.796,775.29,775.2900
live,2026-08-07T19:50:49+00:00,36939194,57.2755,6.0413613,45.1311149,939037.377,6452585.012,774.37,774.3700
live,2026-08-07T19:50:49+00:00,36939194,77.3597,6.0415600,45.1312286,939052.500,6452598.228,773.49,773.4900
live,2026-08-07T19:50:49+00:00,36939194,99.8781,6.0417692,45.1313671,939068.342,6452614.232,773.85,773.8500
live,2026-08-07T19:50:49+00:00,36939194,117.8714,6.0419025,45.1314988,939078.250,6452629.251,774.67,774.6700
live,2026-08-07T19:50:49+00:00,36939194,135.8647,6.0420358,45.1316305,939088.159,6452644.271,775.33,775.3300
live,2026-08-07T19:50:49+00:00,36939194,156.3144,6.0422186,45.1317615,939101.958,6452659.363,775.09,775.0900
live,2026-08-07T19:50:49+00:00,36939194,179.0204,6.0424421,45.1318910,939118.961,6452674.411,774.06,773.8950
live,2026-08-07T19:50:49+00:00,36939194,189.5506,6.0425457,45.1319511,939126.843,6452681.395,773.73,773.8950
live,2026-08-07T19:50:49+00:00,36939194,210.9003,6.0427614,45.1320679,939143.287,6452695.010,773.27,773.2700
live,2026-08-07T19:50:49+00:00,36939194,234.8535,6.0429886,45.1322117,939160.516,6452711.651,772.75,772.7500
live,2026-08-07T19:50:49+00:00,36939194,258.8067,6.0432157,45.1323554,939177.745,6452728.293,772.01,772.0100
live,2026-08-07T19:50:49+00:00,36939194,280.6615,6.0433756,45.1325164,939189.621,6452746.639,772.21,772.2100
live,2026-08-07T19:50:49+00:00,36939194,302.5164,6.0435356,45.1326773,939201.497,6452764.986,772.35,772.3500
live,2026-08-07T19:50:49+00:00,36939194,321.3711,6.0436356,45.1328316,939208.688,6452782.415,772.83,772.8300
live,2026-08-07T19:50:49+00:00,36939194,340.2258,6.0437355,45.1329859,939215.879,6452799.845,773.39,773.3900
live,2026-08-07T19:50:49+00:00,36939194,359.0805,6.0438354,45.1331403,939223.070,6452817.274,773.47,773.4700
live,2026-08-07T19:50:49+00:00,36939194,377.9352,6.0439354,45.1332946,939230.260,6452834.704,772.96,772.9600
live,2026-08-07T19:50:49+00:00,36939194,393.3786,6.0440327,45.1334154,939237.387,6452848.405,772.65,772.6500
live,2026-08-07T19:50:49+00:00,36939194,408.8220,6.0441300,45.1335362,939244.513,6452862.106,772.17,772.1700
live,2026-08-07T19:50:49+00:00,36939194,426.8431,6.0442211,45.1336851,939251.032,6452878.907,772.05,772.0500
live,2026-08-07T19:50:49+00:00,36939194,444.8642,6.0443122,45.1338340,939257.550,6452895.707,771.91,771.9100
live,2026-08-07T19:50:49+00:00,36939194,462.8852,6.0444033,45.1339829,939264.069,6452912.508,772.41,772.4100
live,2026-08-07T19:50:49+00:00,36939194,483.6595,6.0445318,45.1341464,939273.463,6452931.037,772.42,772.4200
live,2026-08-07T19:50:49+00:00,36939194,504.4337,6.0446603,45.1343098,939282.857,6452949.566,772.67,772.6700
live,2026-08-07T19:50:49+00:00,36939194,525.2079,6.0447888,45.1344732,939292.252,6452968.095,773.42,773.4200
live,2026-08-07T19:50:49+00:00,36939194,545.9821,6.0449173,45.1346367,939301.646,6452986.623,774.50,774.5000
