source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,28437433,0.0000,6.0590081,45.0830084,940630.573,6447299.800,1528.16,1527.6667
live,2026-08-07T19:50:49+00:00,28437433,4.9352,6.0589454,45.0830105,940625.638,6447299.848,1527.68,1527.4325
live,2026-08-07T19:50:49+00:00,28437433,9.8705,6.0588828,45.0830127,940620.703,6447299.896,1527.16,1527.2160
live,2026-08-07T19:50:49+00:00,28437433,13.8606,6.0588329,45.0830191,940616.752,6447300.454,1526.73,1526.7940
live,2026-08-07T19:50:49+00:00,28437433,18.3358,6.0587779,45.0830293,940612.382,6447301.418,1526.35,1526.4020
live,2026-08-07T19:50:49+00:00,28437433,22.8111,6.0587228,45.0830395,940608.012,6447302.383,1526.05,1526.0140
live,2026-08-07T19:50:49+00:00,28437433,27.2864,6.0586678,45.0830497,940603.642,6447303.347,1525.72,1525.5250
live,2026-08-07T19:50:49+00:00,28437433,31.7616,6.0586128,45.0830599,940599.272,6447304.311,1525.22,1525.1683
live,2026-08-07T19:50:49+00:00,28437433,35.6290,6.0585674,45.0830733,940595.647,6447305.660,1525.12,1524.8283
live,2026-08-07T19:50:49+00:00,28437433,39.4964,6.0585221,45.0830867,940592.023,6447307.009,1524.69,1524.6357
live,2026-08-07T19:50:49+00:00,28437433,43.3638,6.0584767,45.0831001,940588.398,6447308.358,1524.21,1524.2786
live,2026-08-07T19:50:49+00:00,28437433,47.2108,6.0584322,45.0831145,940584.838,6447309.815,1524.01,1523.9071
live,2026-08-07T19:50:49+00:00,28437433,51.0578,6.0583877,45.0831288,940581.277,6447311.272,1523.48,1523.5057
live,2026-08-07T19:50:49+00:00,28437433,54.9048,6.0583432,45.0831431,940577.717,6447312.729,1523.22,1523.1200
live,2026-08-07T19:50:49+00:00,28437433,58.7519,6.0582987,45.0831575,940574.156,6447314.186,1522.62,1522.7543
live,2026-08-07T19:50:49+00:00,28437433,62.4612,6.0582598,45.0831763,940571.014,6447316.157,1522.31,1522.3371
live,2026-08-07T19:50:49+00:00,28437433,66.1706,6.0582208,45.0831952,940567.872,6447318.129,1521.99,1521.9443
live,2026-08-07T19:50:49+00:00,28437433,69.8799,6.0581819,45.0832140,940564.730,6447320.100,1521.65,1521.5514
live,2026-08-07T19:50:49+00:00,28437433,73.8092,6.0581412,45.0832345,940561.442,6447322.251,1521.09,1521.1900
live,2026-08-07T19:50:49+00:00,28437433,77.7384,6.0581005,45.0832550,940558.154,6447324.402,1520.73,1521.0033
