source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,28417004,0.0000,6.0804621,45.0901441,942286.446,6448157.313,1842.41,1842.6500
live,2026-08-07T07:21:53+00:00,28417004,4.0913,6.0805134,45.0901379,942290.501,6448156.777,1842.73,1842.6600
live,2026-08-07T07:21:53+00:00,28417004,8.1826,6.0805646,45.0901316,942294.557,6448156.240,1842.75,1842.6500
live,2026-08-07T07:21:53+00:00,28417004,11.8404,6.0806089,45.0901216,942298.083,6448155.266,1842.71,1842.5957
live,2026-08-07T07:21:53+00:00,28417004,15.4983,6.0806532,45.0901116,942301.609,6448154.293,1842.70,1842.5529
live,2026-08-07T07:21:53+00:00,28417004,19.2024,6.0806959,45.0900975,942305.027,6448152.864,1842.60,1842.3512
live,2026-08-07T07:21:53+00:00,28417004,22.9064,6.0807386,45.0900835,942308.444,6448151.436,1842.27,1842.1950
live,2026-08-07T07:21:53+00:00,28417004,25.8522,6.0807717,45.0900711,942311.100,6448150.162,1842.11,1842.0275
live,2026-08-07T07:21:53+00:00,28417004,28.7980,6.0808048,45.0900587,942313.756,6448148.887,1841.92,1841.9314
live,2026-08-07T07:21:53+00:00,28417004,31.4059,6.0808332,45.0900467,942316.045,6448147.637,1841.75,1841.8600
live,2026-08-07T07:21:53+00:00,28417004,34.0137,6.0808617,45.0900346,942318.334,6448146.387,1841.50,1841.7287
live,2026-08-07T07:21:53+00:00,28417004,37.9328,6.0809035,45.0900154,942321.699,6448144.379,1841.37,1841.6712
live,2026-08-07T07:21:53+00:00,28417004,41.8519,6.0809452,45.0899961,942325.064,6448142.371,1841.36,1841.5567
live,2026-08-07T07:21:53+00:00,28417004,46.0804,6.0809884,45.0899734,942328.555,6448139.984,1841.55,1841.6383
live,2026-08-07T07:21:53+00:00,28417004,50.3089,6.0810315,45.0899507,942332.045,6448137.597,1841.81,1841.8550
live,2026-08-07T07:21:53+00:00,28417004,54.7841,6.0810703,45.0899213,942335.225,6448134.448,1842.24,1842.4020
live,2026-08-07T07:21:53+00:00,28417004,59.2594,6.0811091,45.0898918,942338.405,6448131.299,1842.80,1842.9340
live,2026-08-07T07:21:53+00:00,28417004,63.7346,6.0811480,45.0898623,942341.585,6448128.150,1843.61,1843.4620
live,2026-08-07T07:21:53+00:00,28417004,68.2099,6.0811868,45.0898329,942344.764,6448125.001,1844.21,1843.9760
live,2026-08-07T07:21:53+00:00,28417004,72.4565,6.0812164,45.0898009,942347.231,6448121.544,1844.45,1844.4340
live,2026-08-07T07:21:53+00:00,28417004,76.7031,6.0812460,45.0897690,942349.698,6448118.087,1844.81,1844.8160
live,2026-08-07T07:21:53+00:00,28417004,80.9497,6.0812757,45.0897370,942352.165,6448114.631,1845.09,1845.1380
live,2026-08-07T07:21:53+00:00,28417004,85.1963,6.0813053,45.0897050,942354.632,6448111.174,1845.52,1845.4980
