source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,363222611,0.0000,6.0821290,45.1012411,942369.391,6449393.946,2028.79,2028.3617
live,2026-08-07T19:50:49+00:00,363222611,3.4591,6.0820851,45.1012429,942365.933,6449394.017,2028.67,2028.1529
live,2026-08-07T19:50:49+00:00,363222611,6.9183,6.0820412,45.1012448,942362.474,6449394.087,2028.52,2027.9188
live,2026-08-07T19:50:49+00:00,363222611,8.5388,6.0820211,45.1012416,942360.908,6449393.670,2028.47,2027.6433
live,2026-08-07T19:50:49+00:00,363222611,9.6686,6.0820095,45.1012356,942360.022,6449392.969,2028.17,2027.6433
live,2026-08-07T19:50:49+00:00,363222611,12.3168,6.0819854,45.1012190,942358.200,6449391.047,2027.55,2027.6433
live,2026-08-07T19:50:49+00:00,363222611,14.9650,6.0819613,45.1012023,942356.378,6449389.125,2026.90,2026.7680
live,2026-08-07T19:50:49+00:00,363222611,17.0949,6.0819485,45.1011854,942355.446,6449387.211,2026.28,2026.2190
live,2026-08-07T19:50:49+00:00,363222611,20.4466,6.0819349,45.1011568,942354.501,6449383.995,2025.44,2025.6670
live,2026-08-07T19:50:49+00:00,363222611,25.3689,6.0819044,45.1011181,942352.271,6449379.607,2024.03,2024.4013
live,2026-08-07T19:50:49+00:00,363222611,26.8193,6.0818904,45.1011096,942351.208,6449378.620,2023.65,2024.1700
live,2026-08-07T19:50:49+00:00,363222611,28.8278,6.0818675,45.1011016,942349.442,6449377.662,2023.18,2023.8288
live,2026-08-07T19:50:49+00:00,363222611,30.8493,6.0818418,45.1011017,942347.422,6449377.594,2023.00,2023.2650
live,2026-08-07T19:50:49+00:00,363222611,34.5590,6.0817948,45.1011045,942343.716,6449377.757,2022.73,2022.6222
live,2026-08-07T19:50:49+00:00,363222611,38.2686,6.0817478,45.1011072,942340.010,6449377.920,2022.32,2022.3389
live,2026-08-07T19:50:49+00:00,363222611,41.9782,6.0817008,45.1011100,942336.304,6449378.083,2021.77,2022.0087
live,2026-08-07T19:50:49+00:00,363222611,44.3418,6.0816714,45.1011144,942333.974,6449378.481,2021.43,2021.8863
live,2026-08-07T19:50:49+00:00,363222611,45.8118,6.0816552,45.1011210,942332.672,6449379.164,2021.49,2021.8744
live,2026-08-07T19:50:49+00:00,363222611,48.2186,6.0816357,45.1011377,942331.067,6449380.957,2021.48,2021.7675
live,2026-08-07T19:50:49+00:00,363222611,51.3872,6.0816240,45.1011650,942330.029,6449383.951,2021.85,2021.6650
live,2026-08-07T19:50:49+00:00,363222611,54.5558,6.0816123,45.1011923,942328.991,6449386.945,2022.02,2021.5775
live,2026-08-07T19:50:49+00:00,363222611,58.1068,6.0815900,45.1012201,942327.118,6449389.961,2021.78,2021.4600
live,2026-08-07T19:50:49+00:00,363222611,62.3901,6.0815627,45.1012535,942324.824,6449393.578,2021.50,2021.3863
live,2026-08-07T19:50:49+00:00,363222611,66.6734,6.0815353,45.1012868,942322.530,6449397.196,2021.07,2021.1813
live,2026-08-07T19:50:49+00:00,363222611,69.4000,6.0815205,45.1013090,942321.270,6449399.614,2020.49,2020.8575
live,2026-08-07T19:50:49+00:00,363222611,71.3353,6.0815259,45.1013260,942321.621,6449401.517,2021.09,2020.5113
live,2026-08-07T19:50:49+00:00,363222611,74.3576,6.0815307,45.1013530,942321.881,6449404.528,2021.29,2020.2467
live,2026-08-07T19:50:49+00:00,363222611,78.6990,6.0814988,45.1013849,942319.236,6449407.970,2020.21,2019.4810
live,2026-08-07T19:50:49+00:00,363222611,81.1897,6.0814717,45.1013965,942317.056,6449409.175,2019.43,2018.9320
live,2026-08-07T19:50:49+00:00,363222611,82.7163,6.0814523,45.1013961,942315.533,6449409.071,2019.01,2018.7589
live,2026-08-07T19:50:49+00:00,363222611,84.7599,6.0814304,45.1013862,942313.854,6449407.905,2018.13,2017.5850
live,2026-08-07T19:50:49+00:00,363222611,87.3878,6.0814130,45.1013660,942312.574,6449405.610,2017.58,2016.7810
live,2026-08-07T19:50:49+00:00,363222611,90.0158,6.0813956,45.1013458,942311.294,6449403.315,2016.51,2016.4845
live,2026-08-07T19:50:49+00:00,363222611,92.3093,6.0813689,45.1013375,942309.232,6449402.312,2015.58,2015.8800
live,2026-08-07T19:50:49+00:00,363222611,95.3397,6.0813310,45.1013326,942306.274,6449401.651,2014.36,2014.7464
live,2026-08-07T19:50:49+00:00,363222611,97.0925,6.0813153,45.1013214,942305.089,6449400.360,2013.75,2014.7464
live,2026-08-07T19:50:49+00:00,363222611,98.6617,6.0813060,45.1013089,942304.412,6449398.945,2013.25,2014.1491
live,2026-08-07T19:50:49+00:00,363222611,100.0958,6.0813068,45.1012960,942304.531,6449397.515,2013.52,2013.8060
live,2026-08-07T19:50:49+00:00,363222611,103.4417,6.0813278,45.1012698,942306.295,6449394.672,2013.56,2013.1900
live,2026-08-07T19:50:49+00:00,363222611,105.2464,6.0813238,45.1012538,942306.050,6449392.884,2013.32,2012.5510
live,2026-08-07T19:50:49+00:00,363222611,107.8364,6.0813033,45.1012355,942304.517,6449390.796,2012.65,2012.1882
live,2026-08-07T19:50:49+00:00,363222611,110.4264,6.0812828,45.1012173,942302.985,6449388.708,2011.56,2011.3530
live,2026-08-07T19:50:49+00:00,363222611,113.8515,6.0812579,45.1011920,942301.138,6449385.824,2010.35,2010.8450
live,2026-08-07T19:50:49+00:00,363222611,117.2766,6.0812330,45.1011667,942299.290,6449382.940,2009.19,2009.9862
live,2026-08-07T19:50:49+00:00,363222611,119.9013,6.0812142,45.1011472,942297.893,6449380.718,2008.56,2009.0525
live,2026-08-07T19:50:49+00:00,363222611,122.5259,6.0811953,45.1011277,942296.496,6449378.496,2007.57,2008.5386
live,2026-08-07T19:50:49+00:00,363222611,126.7645,6.0811643,45.1010965,942294.198,6449374.935,2006.69,2007.1733
live,2026-08-07T19:50:49+00:00,363222611,131.0031,6.0811334,45.1010652,942291.899,6449371.373,2005.85,2005.9929
live,2026-08-07T19:50:49+00:00,363222611,135.2417,6.0811024,45.1010340,942289.600,6449367.812,2005.18,2004.8067
live,2026-08-07T19:50:49+00:00,363222611,139.2867,6.0810692,45.1010062,942287.110,6449364.625,2004.41,2004.1083
live,2026-08-07T19:50:49+00:00,363222611,143.3318,6.0810360,45.1009784,942284.619,6449361.438,2003.69,2004.1083
live,2026-08-07T19:50:49+00:00,363222611,147.3769,6.0810027,45.1009506,942282.128,6449358.251,2003.02,2003.4400
live,2026-08-07T19:50:49+00:00,363222611,151.4220,6.0809695,45.1009228,942279.637,6449355.064,2002.50,2002.5314
live,2026-08-07T19:50:49+00:00,363222611,155.8870,6.0809357,45.1008905,942277.120,6449351.375,2001.84,2001.7183
live,2026-08-07T19:50:49+00:00,363222611,160.5599,6.0809069,45.1008537,942275.016,6449347.203,2001.31,2001.2200
live,2026-08-07T19:50:49+00:00,363222611,163.5022,6.0808920,45.1008294,942273.950,6449344.461,2000.95,2000.7838
live,2026-08-07T19:50:49+00:00,363222611,166.4445,6.0808771,45.1008051,942272.884,6449341.718,2000.69,2000.3463
live,2026-08-07T19:50:49+00:00,363222611,171.2289,6.0808403,45.1007708,942270.140,6449337.799,2000.03,1999.9613
live,2026-08-07T19:50:49+00:00,363222611,174.0612,6.0808116,45.1007554,942267.951,6449336.002,1999.63,1999.6137
live,2026-08-07T19:50:49+00:00,363222611,175.7067,6.0807926,45.1007492,942266.485,6449335.255,1999.32,1999.6137
