source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,36939194,0.0000,6.0408980,45.1307566,939002.514,6452543.842,773.74,775.2550
live,2026-08-07T19:50:49+00:00,36939194,1.8190,6.0408917,45.1307724,939001.955,6452545.573,774.39,775.3611
live,2026-08-07T19:50:49+00:00,36939194,3.6381,6.0408855,45.1307881,939001.395,6452547.304,774.78,775.4480
live,2026-08-07T19:50:49+00:00,36939194,5.4571,6.0408792,45.1308039,939000.835,6452549.035,775.27,775.5391
live,2026-08-07T19:50:49+00:00,36939194,7.0677,6.0408870,45.1308173,939001.393,6452550.545,775.75,775.5975
live,2026-08-07T19:50:49+00:00,36939194,8.6783,6.0408949,45.1308307,939001.951,6452552.056,775.83,775.6454
live,2026-08-07T19:50:49+00:00,36939194,10.2889,6.0409027,45.1308441,939002.509,6452553.567,776.11,775.6454
live,2026-08-07T19:50:49+00:00,36939194,11.9935,6.0409180,45.1308550,939003.665,6452554.820,776.17,775.6657
live,2026-08-07T19:50:49+00:00,36939194,13.6981,6.0409333,45.1308658,939004.820,6452556.073,776.21,775.8336
live,2026-08-07T19:50:49+00:00,36939194,15.4026,6.0409486,45.1308767,939005.976,6452557.327,776.23,775.9500
live,2026-08-07T19:50:49+00:00,36939194,17.1072,6.0409639,45.1308876,939007.131,6452558.580,776.45,776.0143
live,2026-08-07T19:50:49+00:00,36939194,19.0508,6.0409831,45.1308986,939008.595,6452559.859,776.24,776.0529
live,2026-08-07T19:50:49+00:00,36939194,20.9944,6.0410024,45.1309096,939010.058,6452561.138,776.22,776.0329
live,2026-08-07T19:50:49+00:00,36939194,22.9381,6.0410216,45.1309206,939011.522,6452562.417,775.93,775.9938
live,2026-08-07T19:50:49+00:00,36939194,24.8817,6.0410408,45.1309316,939012.985,6452563.696,776.09,775.9077
live,2026-08-07T19:50:49+00:00,36939194,26.8253,6.0410600,45.1309426,939014.449,6452564.975,776.02,775.8338
live,2026-08-07T19:50:49+00:00,36939194,28.7689,6.0410793,45.1309536,939015.912,6452566.254,775.68,775.7338
live,2026-08-07T19:50:49+00:00,36939194,30.7126,6.0410985,45.1309646,939017.376,6452567.533,775.81,775.6146
live,2026-08-07T19:50:49+00:00,36939194,32.6562,6.0411177,45.1309756,939018.839,6452568.812,775.47,775.4892
live,2026-08-07T19:50:49+00:00,36939194,34.5998,6.0411370,45.1309866,939020.303,6452570.091,775.40,775.3823
live,2026-08-07T19:50:49+00:00,36939194,36.5435,6.0411562,45.1309976,939021.766,6452571.370,775.05,775.2754
live,2026-08-07T19:50:49+00:00,36939194,38.4871,6.0411754,45.1310086,939023.230,6452572.649,775.25,775.1546
live,2026-08-07T19:50:49+00:00,36939194,40.4307,6.0411946,45.1310196,939024.693,6452573.928,774.93,775.0554
live,2026-08-07T19:50:49+00:00,36939194,42.3743,6.0412139,45.1310306,939026.157,6452575.207,774.90,774.9600
live,2026-08-07T19:50:49+00:00,36939194,44.3180,6.0412331,45.1310416,939027.621,6452576.485,774.61,774.8515
live,2026-08-07T19:50:49+00:00,36939194,46.2616,6.0412523,45.1310526,939029.084,6452577.764,774.83,774.7454
live,2026-08-07T19:50:49+00:00,36939194,48.2052,6.0412716,45.1310636,939030.548,6452579.043,774.54,774.6608
live,2026-08-07T19:50:49+00:00,36939194,50.1489,6.0412908,45.1310746,939032.011,6452580.322,774.52,774.5792
live,2026-08-07T19:50:49+00:00,36939194,52.0925,6.0413100,45.1310856,939033.475,6452581.601,774.73,774.4800
live,2026-08-07T19:50:49+00:00,36939194,54.0361,6.0413293,45.1310966,939034.938,6452582.880,774.44,774.4023
live,2026-08-07T19:50:49+00:00,36939194,55.9797,6.0413485,45.1311076,939036.402,6452584.159,774.40,774.3262
live,2026-08-07T19:50:49+00:00,36939194,57.9234,6.0413677,45.1311186,939037.865,6452585.438,774.09,774.2515
live,2026-08-07T19:50:49+00:00,36939194,59.8670,6.0413869,45.1311296,939039.329,6452586.717,774.30,774.1600
live,2026-08-07T19:50:49+00:00,36939194,61.8106,6.0414062,45.1311406,939040.792,6452587.996,773.99,774.0938
live,2026-08-07T19:50:49+00:00,36939194,63.7543,6.0414254,45.1311516,939042.256,6452589.275,773.96,774.0300
live,2026-08-07T19:50:49+00:00,36939194,65.6979,6.0414446,45.1311626,939043.719,6452590.554,773.92,773.9346
live,2026-08-07T19:50:49+00:00,36939194,67.6415,6.0414639,45.1311736,939045.183,6452591.833,773.91,773.8823
live,2026-08-07T19:50:49+00:00,36939194,69.5851,6.0414831,45.1311846,939046.646,6452593.112,773.64,773.8346
live,2026-08-07T19:50:49+00:00,36939194,71.5288,6.0415023,45.1311956,939048.110,6452594.391,773.64,773.8131
live,2026-08-07T19:50:49+00:00,36939194,73.4724,6.0415215,45.1312066,939049.573,6452595.670,773.68,773.7777
live,2026-08-07T19:50:49+00:00,36939194,75.4160,6.0415408,45.1312176,939051.037,6452596.949,773.69,773.7669
live,2026-08-07T19:50:49+00:00,36939194,77.3597,6.0415600,45.1312286,939052.500,6452598.228,773.49,773.7592
live,2026-08-07T19:50:49+00:00,36939194,79.2362,6.0415774,45.1312401,939053.821,6452599.562,773.76,773.7554
live,2026-08-07T19:50:49+00:00,36939194,81.1127,6.0415949,45.1312517,939055.141,6452600.895,773.78,773.7523
live,2026-08-07T19:50:49+00:00,36939194,82.9893,6.0416123,45.1312632,939056.461,6452602.229,773.81,773.7700
live,2026-08-07T19:50:49+00:00,36939194,84.8658,6.0416297,45.1312748,939057.781,6452603.563,773.84,773.7877
live,2026-08-07T19:50:49+00:00,36939194,86.7424,6.0416472,45.1312863,939059.101,6452604.896,773.85,773.8015
live,2026-08-07T19:50:49+00:00,36939194,88.6189,6.0416646,45.1312978,939060.421,6452606.230,773.86,773.8138
live,2026-08-07T19:50:49+00:00,36939194,90.4954,6.0416820,45.1313094,939061.741,6452607.564,773.87,773.8569
live,2026-08-07T19:50:49+00:00,36939194,92.3720,6.0416995,45.1313209,939063.062,6452608.897,773.87,773.8769
live,2026-08-07T19:50:49+00:00,36939194,94.2485,6.0417169,45.1313325,939064.382,6452610.231,773.87,773.8938
live,2026-08-07T19:50:49+00:00,36939194,96.1251,6.0417343,45.1313440,939065.702,6452611.565,773.87,773.9231
live,2026-08-07T19:50:49+00:00,36939194,98.0016,6.0417518,45.1313556,939067.022,6452612.898,773.86,773.9638
live,2026-08-07T19:50:49+00:00,36939194,99.8781,6.0417692,45.1313671,939068.342,6452614.232,773.85,774.0023
live,2026-08-07T19:50:49+00:00,36939194,101.8774,6.0417840,45.1313817,939069.443,6452615.901,774.05,774.0538
live,2026-08-07T19:50:49+00:00,36939194,103.8766,6.0417988,45.1313964,939070.544,6452617.570,774.02,774.1185
live,2026-08-07T19:50:49+00:00,36939194,105.8759,6.0418136,45.1314110,939071.645,6452619.238,774.00,774.1800
live,2026-08-07T19:50:49+00:00,36939194,107.8752,6.0418284,45.1314256,939072.746,6452620.907,774.19,774.2554
live,2026-08-07T19:50:49+00:00,36939194,109.8744,6.0418433,45.1314403,939073.847,6452622.576,774.37,774.3438
live,2026-08-07T19:50:49+00:00,36939194,111.8737,6.0418581,45.1314549,939074.948,6452624.245,774.35,774.4108
live,2026-08-07T19:50:49+00:00,36939194,113.8729,6.0418729,45.1314695,939076.048,6452625.914,774.53,774.4915
live,2026-08-07T19:50:49+00:00,36939194,115.8722,6.0418877,45.1314842,939077.149,6452627.583,774.71,774.5692
live,2026-08-07T19:50:49+00:00,36939194,117.8714,6.0419025,45.1314988,939078.250,6452629.251,774.67,774.6462
live,2026-08-07T19:50:49+00:00,36939194,119.8707,6.0419173,45.1315134,939079.351,6452630.920,774.85,774.7377
live,2026-08-07T19:50:49+00:00,36939194,121.8699,6.0419321,45.1315281,939080.452,6452632.589,775.02,774.8285
live,2026-08-07T19:50:49+00:00,36939194,123.8692,6.0419469,45.1315427,939081.553,6452634.258,774.73,774.9023
live,2026-08-07T19:50:49+00:00,36939194,125.8684,6.0419617,45.1315573,939082.654,6452635.927,774.90,774.9915
live,2026-08-07T19:50:49+00:00,36939194,127.8677,6.0419766,45.1315720,939083.755,6452637.596,775.06,775.0446
live,2026-08-07T19:50:49+00:00,36939194,129.8669,6.0419914,45.1315866,939084.856,6452639.264,775.02,775.0808
live,2026-08-07T19:50:49+00:00,36939194,131.8662,6.0420062,45.1316012,939085.957,6452640.933,775.19,775.1346
live,2026-08-07T19:50:49+00:00,36939194,133.8654,6.0420210,45.1316159,939087.058,6452642.602,775.37,775.1715
live,2026-08-07T19:50:49+00:00,36939194,135.8647,6.0420358,45.1316305,939088.159,6452644.271,775.33,775.1908
live,2026-08-07T19:50:49+00:00,36939194,137.7237,6.0420524,45.1316424,939089.413,6452645.643,775.51,775.2300
live,2026-08-07T19:50:49+00:00,36939194,139.5828,6.0420690,45.1316543,939090.668,6452647.015,775.22,775.2538
live,2026-08-07T19:50:49+00:00,36939194,141.4419,6.0420857,45.1316662,939091.922,6452648.387,775.18,775.2800
live,2026-08-07T19:50:49+00:00,36939194,143.3009,6.0421023,45.1316781,939093.177,6452649.759,775.37,775.2877
live,2026-08-07T19:50:49+00:00,36939194,145.1600,6.0421189,45.1316900,939094.431,6452651.131,775.33,775.2800
live,2026-08-07T19:50:49+00:00,36939194,147.0190,6.0421355,45.1317020,939095.686,6452652.503,775.27,775.2731
live,2026-08-07T19:50:49+00:00,36939194,148.8781,6.0421521,45.1317139,939096.940,6452653.875,775.24,775.2477
