source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,28437433,31.7616,6.0586128,45.0830599,940599.272,6447304.311,1525.22,1525.3338
live,2026-08-07T19:50:49+00:00,28437433,33.6953,6.0585901,45.0830666,940597.460,6447304.986,1525.10,1525.1631
live,2026-08-07T19:50:49+00:00,28437433,35.6290,6.0585674,45.0830733,940595.647,6447305.660,1525.12,1524.9962
live,2026-08-07T19:50:49+00:00,28437433,37.5627,6.0585447,45.0830800,940593.835,6447306.335,1524.83,1524.8200
live,2026-08-07T19:50:49+00:00,28437433,39.4964,6.0585221,45.0830867,940592.023,6447307.009,1524.69,1524.6377
live,2026-08-07T19:50:49+00:00,28437433,41.4301,6.0584994,45.0830934,940590.211,6447307.684,1524.53,1524.4723
live,2026-08-07T19:50:49+00:00,28437433,43.3638,6.0584767,45.0831001,940588.398,6447308.358,1524.21,1524.2977
live,2026-08-07T19:50:49+00:00,28437433,45.2873,6.0584545,45.0831073,940586.618,6447309.086,1524.20,1524.1154
live,2026-08-07T19:50:49+00:00,28437433,47.2108,6.0584322,45.0831145,940584.838,6447309.815,1524.01,1523.9246
live,2026-08-07T19:50:49+00:00,28437433,49.1343,6.0584099,45.0831216,940583.058,6447310.543,1523.82,1523.7285
live,2026-08-07T19:50:49+00:00,28437433,51.0578,6.0583877,45.0831288,940581.277,6447311.272,1523.48,1523.5346
live,2026-08-07T19:50:49+00:00,28437433,52.9813,6.0583655,45.0831360,940579.497,6447312.000,1523.44,1523.3323
live,2026-08-07T19:50:49+00:00,28437433,54.9048,6.0583432,45.0831431,940577.717,6447312.729,1523.22,1523.1369
live,2026-08-07T19:50:49+00:00,28437433,56.8284,6.0583209,45.0831503,940575.937,6447313.457,1522.85,1522.9454
live,2026-08-07T19:50:49+00:00,28437433,58.7519,6.0582987,45.0831575,940574.156,6447314.186,1522.62,1522.7492
live,2026-08-07T19:50:49+00:00,28437433,60.6065,6.0582792,45.0831669,940572.585,6447315.172,1522.57,1522.5462
live,2026-08-07T19:50:49+00:00,28437433,62.4612,6.0582598,45.0831763,940571.014,6447316.157,1522.31,1522.3362
live,2026-08-07T19:50:49+00:00,28437433,64.3159,6.0582403,45.0831857,940569.443,6447317.143,1522.06,1522.1462
live,2026-08-07T19:50:49+00:00,28437433,66.1706,6.0582208,45.0831952,940567.872,6447318.129,1521.99,1521.9377
live,2026-08-07T19:50:49+00:00,28437433,68.0253,6.0582014,45.0832046,940566.301,6447319.115,1521.72,1521.7392
live,2026-08-07T19:50:49+00:00,28437433,69.8799,6.0581819,45.0832140,940564.730,6447320.100,1521.65,1521.5562
live,2026-08-07T19:50:49+00:00,28437433,71.8446,6.0581616,45.0832243,940563.086,6447321.176,1521.37,1521.3685
live,2026-08-07T19:50:49+00:00,28437433,73.8092,6.0581412,45.0832345,940561.442,6447322.251,1521.09,1521.1777
live,2026-08-07T19:50:49+00:00,28437433,75.7738,6.0581208,45.0832447,940559.798,6447323.327,1521.01,1521.0000
live,2026-08-07T19:50:49+00:00,28437433,77.7384,6.0581005,45.0832550,940558.154,6447324.402,1520.73,1520.8192
live,2026-08-07T19:50:49+00:00,28437433,79.7030,6.0580801,45.0832652,940556.510,6447325.478,1520.64,1520.6454
live,2026-08-07T19:50:49+00:00,28437433,81.6676,6.0580598,45.0832755,940554.866,6447326.554,1520.47,1520.4692
live,2026-08-07T19:50:49+00:00,28437433,83.5440,6.0580424,45.0832870,940553.447,6447327.782,1520.18,1520.2915
live,2026-08-07T19:50:49+00:00,28437433,85.4205,6.0580250,45.0832986,940552.028,6447329.009,1520.09,1520.1362
live,2026-08-07T19:50:49+00:00,28437433,87.2969,6.0580076,45.0833101,940550.610,6447330.237,1520.00,1519.9954
live,2026-08-07T19:50:49+00:00,28437433,89.1733,6.0579901,45.0833217,940549.191,6447331.465,1519.71,1519.8615
live,2026-08-07T19:50:49+00:00,28437433,91.0497,6.0579727,45.0833332,940547.772,6447332.693,1519.73,1519.7415
live,2026-08-07T19:50:49+00:00,28437433,92.9261,6.0579553,45.0833448,940546.353,6447333.921,1519.43,1519.6208
live,2026-08-07T19:50:49+00:00,28437433,94.8025,6.0579379,45.0833563,940544.934,6447335.149,1519.34,1519.5138
live,2026-08-07T19:50:49+00:00,28437433,96.6123,6.0579251,45.0833698,940543.867,6447336.611,1519.35,1519.4292
live,2026-08-07T19:50:49+00:00,28437433,98.4221,6.0579122,45.0833833,940542.799,6447338.072,1519.26,1519.3515
live,2026-08-07T19:50:49+00:00,28437433,100.2319,6.0578994,45.0833969,940541.731,6447339.533,1519.27,1519.2731
live,2026-08-07T19:50:49+00:00,28437433,102.0417,6.0578865,45.0834104,940540.664,6447340.995,1519.17,1519.2162
live,2026-08-07T19:50:49+00:00,28437433,103.8515,6.0578737,45.0834239,940539.596,6447342.456,1519.07,1519.1569
live,2026-08-07T19:50:49+00:00,28437433,105.7748,6.0578627,45.0834394,940538.663,6447344.138,1519.08,1519.1123
live,2026-08-07T19:50:49+00:00,28437433,107.6981,6.0578517,45.0834548,940537.730,6447345.820,1519.08,1519.0738
live,2026-08-07T19:50:49+00:00,28437433,109.6214,6.0578406,45.0834703,940536.797,6447347.501,1519.08,1519.0331
live,2026-08-07T19:50:49+00:00,28437433,111.5447,6.0578296,45.0834857,940535.864,6447349.183,1518.98,1518.9900
live,2026-08-07T19:50:49+00:00,28437433,113.4680,6.0578186,45.0835012,940534.931,6447350.865,1518.97,1518.9446
live,2026-08-07T19:50:49+00:00,28437433,115.3913,6.0578076,45.0835166,940533.998,6447352.547,1518.96,1518.9046
live,2026-08-07T19:50:49+00:00,28437433,117.3146,6.0577965,45.0835321,940533.065,6447354.229,1518.85,1518.8623
live,2026-08-07T19:50:49+00:00,28437433,119.2379,6.0577855,45.0835476,940532.132,6447355.911,1518.84,1518.8338
live,2026-08-07T19:50:49+00:00,28437433,121.1612,6.0577745,45.0835630,940531.199,6447357.593,1518.82,1518.7707
live,2026-08-07T19:50:49+00:00,28437433,123.0845,6.0577635,45.0835785,940530.266,6447359.274,1518.70,1518.7157
live,2026-08-07T19:50:49+00:00,28437433,125.0078,6.0577525,45.0835939,940529.333,6447360.956,1518.68,1518.6414
live,2026-08-07T19:50:49+00:00,28437433,126.9311,6.0577414,45.0836094,940528.400,6447362.638,1518.65,1518.5514
live,2026-08-07T19:50:49+00:00,28437433,128.8544,6.0577304,45.0836248,940527.467,6447364.320,1518.52,1518.3467
live,2026-08-07T19:50:49+00:00,28437433,130.7777,6.0577194,45.0836403,940526.534,6447366.002,1518.71,1518.1987
live,2026-08-07T19:50:49+00:00,28437433,132.1546,6.0577076,45.0836494,940525.564,6447366.979,1518.58,1518.1529
live,2026-08-07T19:50:49+00:00,28437433,133.5315,6.0576957,45.0836586,940524.595,6447367.957,1518.45,1518.0193
live,2026-08-07T19:50:49+00:00,28437433,134.9084,6.0576839,45.0836677,940523.625,6447368.934,1518.31,1517.8193
live,2026-08-07T19:50:49+00:00,28437433,136.3476,6.0576678,45.0836738,940522.333,6447369.568,1517.94,1517.6060
live,2026-08-07T19:50:49+00:00,28437433,137.7868,6.0576517,45.0836800,940521.041,6447370.201,1517.71,1517.3720
live,2026-08-07T19:50:49+00:00,28437433,139.5264,6.0576302,45.0836838,940519.338,6447370.558,1517.34,1517.1187
live,2026-08-07T19:50:49+00:00,28437433,141.2661,6.0576088,45.0836876,940517.635,6447370.914,1517.10,1516.9569
live,2026-08-07T19:50:49+00:00,28437433,143.1692,6.0575846,45.0836866,940515.740,6447370.735,1516.63,1516.6819
live,2026-08-07T19:50:49+00:00,28437433,145.0723,6.0575605,45.0836857,940513.846,6447370.556,1516.15,1516.2380
live,2026-08-07T19:50:49+00:00,28437433,146.3565,6.0575458,45.0836807,940512.707,6447369.962,1515.82,1515.9327
live,2026-08-07T19:50:49+00:00,28437433,147.6407,6.0575310,45.0836758,940511.569,6447369.368,1515.50,1515.6100
live,2026-08-07T19:50:49+00:00,28437433,149.0596,6.0575176,45.0836673,940510.552,6447368.378,1515.17,1515.3160
live,2026-08-07T19:50:49+00:00,28437433,150.4785,6.0575042,45.0836587,940509.535,6447367.388,1514.85,1515.1450
live,2026-08-07T19:50:49+00:00,28437433,152.2353,6.0574924,45.0836453,940508.669,6447365.860,1514.53,1514.7713
live,2026-08-07T19:50:49+00:00,28437433,153.9920,6.0574807,45.0836318,940507.803,6447364.331,1514.12,1514.6050
live,2026-08-07T19:50:49+00:00,28437433,155.8990,6.0574780,45.0836147,940507.667,6447362.429,1513.95,1514.3700
live,2026-08-07T19:50:49+00:00,28437433,157.8061,6.0574754,45.0835977,940507.531,6447360.527,1513.87,1514.1571
live,2026-08-07T19:50:49+00:00,28437433,159.7131,6.0574727,45.0835806,940507.394,6447358.625,1513.47,1513.9714
live,2026-08-07T19:50:49+00:00,28437433,161.3836,6.0574767,45.0835658,940507.775,6447356.998,1513.53,1513.7964
live,2026-08-07T19:50:49+00:00,28437433,163.0540,6.0574808,45.0835511,940508.156,6447355.372,1513.37,1513.5554
live,2026-08-07T19:50:49+00:00,28437433,164.7244,6.0574848,45.0835363,940508.536,6447353.745,1513.51,1513.5093
live,2026-08-07T19:50:49+00:00,28437433,166.6970,6.0574896,45.0835189,940508.987,6447351.825,1513.34,1513.3408
live,2026-08-07T19:50:49+00:00,28437433,168.6696,6.0574944,45.0835014,940509.438,6447349.905,1513.17,1513.2500
live,2026-08-07T19:50:49+00:00,28437433,170.6421,6.0574991,45.0834840,940509.889,6447347.984,1513.22,1513.1677
live,2026-08-07T19:50:49+00:00,28437433,172.6147,6.0575039,45.0834666,940510.339,6447346.064,1513.05,1513.1092
live,2026-08-07T19:50:49+00:00,28437433,174.5872,6.0575087,45.0834491,940510.790,6447344.144,1513.09,1513.0315
live,2026-08-07T19:50:49+00:00,28437433,176.5598,6.0575135,45.0834317,940511.241,6447342.223,1512.91,1512.9685
live,2026-08-07T19:50:49+00:00,28437433,178.5324,6.0575183,45.0834143,940511.692,6447340.303,1512.95,1512.8800
live,2026-08-07T19:50:49+00:00,28437433,180.5049,6.0575230,45.0833968,940512.143,6447338.382,1512.77,1512.8062
live,2026-08-07T19:50:49+00:00,28437433,182.4775,6.0575278,45.0833794,940512.593,6447336.462,1512.80,1512.7308
live,2026-08-07T19:50:49+00:00,28437433,184.4500,6.0575326,45.0833619,940513.044,6447334.542,1512.71,1512.6523
live,2026-08-07T19:50:49+00:00,28437433,186.4226,6.0575374,45.0833445,940513.495,6447332.621,1512.52,1512.5723
live,2026-08-07T19:50:49+00:00,28437433,188.3952,6.0575422,45.0833271,940513.946,6447330.701,1512.55,1512.4900
live,2026-08-07T19:50:49+00:00,28437433,190.3677,6.0575469,45.0833096,940514.396,6447328.781,1512.36,1512.4069
live,2026-08-07T19:50:49+00:00,28437433,192.3403,6.0575517,45.0832922,940514.847,6447326.860,1512.38,1512.3208
live,2026-08-07T19:50:49+00:00,28437433,194.3128,6.0575565,45.0832748,940515.298,6447324.940,1512.19,1512.2408
live,2026-08-07T19:50:49+00:00,28437433,196.2854,6.0575613,45.0832573,940515.749,6447323.020,1512.20,1512.1438
live,2026-08-07T19:50:49+00:00,28437433,198.2580,6.0575661,45.0832399,940516.200,6447321.099,1512.01,1512.0385
live,2026-08-07T19:50:49+00:00,28437433,200.2305,6.0575708,45.0832225,940516.650,6447319.179,1512.02,1511.9331
live,2026-08-07T19:50:49+00:00,28437433,202.2031,6.0575756,45.0832050,940517.101,6447317.259,1511.83,1511.7743
live,2026-08-07T19:50:49+00:00,28437433,204.1756,6.0575804,45.0831876,940517.552,6447315.338,1511.83,1511.6650
live,2026-08-07T19:50:49+00:00,28437433,205.9121,6.0575822,45.0831720,940517.757,6447313.614,1511.73,1511.5400
live,2026-08-07T19:50:49+00:00,28437433,207.6486,6.0575839,45.0831564,940517.962,6447311.889,1511.54,1511.4214
live,2026-08-07T19:50:49+00:00,28437433,209.3851,6.0575857,45.0831408,940518.167,6447310.165,1511.34,1511.3615
live,2026-08-07T19:50:49+00:00,28437433,211.1216,6.0575874,45.0831253,940518.373,6447308.441,1511.15,1511.2315
live,2026-08-07T19:50:49+00:00,28437433,212.8581,6.0575892,45.0831097,940518.578,6447306.716,1511.23,1511.0854
live,2026-08-07T19:50:49+00:00,28437433,214.5946,6.0575909,45.0830941,940518.783,6447304.992,1511.03,1511.0014
live,2026-08-07T19:50:49+00:00,28437433,216.3311,6.0575927,45.0830785,940518.988,6447303.268,1510.83,1510.8607
live,2026-08-07T19:50:49+00:00,28437433,218.2026,6.0575929,45.0830616,940519.074,6447301.398,1510.63,1510.7050
live,2026-08-07T19:50:49+00:00,28437433,220.0740,6.0575930,45.0830448,940519.159,6447299.529,1510.53,1510.5400
live,2026-08-07T19:50:49+00:00,28437433,221.9455,6.0575932,45.0830280,940519.245,6447297.659,1510.32,1510.2985
live,2026-08-07T19:50:49+00:00,28437433,223.8169,6.0575934,45.0830111,940519.330,6447295.790,1510.12,1510.1308
live,2026-08-07T19:50:49+00:00,28437433,225.6884,6.0575935,45.0829942,940519.416,6447293.920,1509.91,1509.9477
live,2026-08-07T19:50:49+00:00,28437433,227.5598,6.0575937,45.0829774,940519.501,6447292.051,1509.86,1509.7615
live,2026-08-07T19:50:49+00:00,28437433,229.4638,6.0575939,45.0829603,940519.588,6447290.149,1509.65,1509.5723
live,2026-08-07T19:50:49+00:00,28437433,231.3678,6.0575940,45.0829431,940519.676,6447288.247,1509.42,1509.3792
live,2026-08-07T19:50:49+00:00,28437433,233.2718,6.0575942,45.0829260,940519.763,6447286.345,1509.20,1509.1746
live,2026-08-07T19:50:49+00:00,28437433,235.1757,6.0575944,45.0829088,940519.850,6447284.443,1508.97,1508.9662
live,2026-08-07T19:50:49+00:00,28437433,237.0797,6.0575946,45.0828917,940519.937,6447282.541,1508.85,1508.7531
live,2026-08-07T19:50:49+00:00,28437433,238.9837,6.0575947,45.0828745,940520.024,6447280.639,1508.61,1508.5454
live,2026-08-07T19:50:49+00:00,28437433,240.8877,6.0575949,45.0828574,940520.112,6447278.737,1508.37,1508.3208
live,2026-08-07T19:50:49+00:00,28437433,242.7916,6.0575951,45.0828403,940520.199,6447276.835,1508.12,1508.0900
live,2026-08-07T19:50:49+00:00,28437433,244.6956,6.0575952,45.0828231,940520.286,6447274.933,1507.87,1507.8654
live,2026-08-07T19:50:49+00:00,28437433,246.5996,6.0575954,45.0828060,940520.373,6447273.031,1507.61,1507.6354
live,2026-08-07T19:50:49+00:00,28437433,248.5036,6.0575956,45.0827888,940520.460,6447271.129,1507.35,1507.4092
live,2026-08-07T19:50:49+00:00,28437433,250.4075,6.0575958,45.0827717,940520.548,6447269.227,1507.21,1507.1685
live,2026-08-07T19:50:49+00:00,28437433,252.3115,6.0575959,45.0827545,940520.635,6447267.325,1506.94,1506.9215
live,2026-08-07T19:50:49+00:00,28437433,254.2155,6.0575961,45.0827374,940520.722,6447265.423,1506.65,1506.6808
live,2026-08-07T19:50:49+00:00,28437433,256.0441,6.0575986,45.0827210,940520.991,6447263.614,1506.50,1506.4438
live,2026-08-07T19:50:49+00:00,28437433,257.8727,6.0576012,45.0827047,940521.261,6447261.806,1506.21,1506.2000
live,2026-08-07T19:50:49+00:00,28437433,259.7013,6.0576037,45.0826883,940521.531,6447259.997,1506.03,1505.9508
live,2026-08-07T19:50:49+00:00,28437433,261.5300,6.0576062,45.0826719,940521.800,6447258.189,1505.72,1505.5914
live,2026-08-07T19:50:49+00:00,28437433,263.3586,6.0576088,45.0826556,940522.070,6447256.380,1505.40,1505.3543
live,2026-08-07T19:50:49+00:00,28437433,265.1872,6.0576113,45.0826392,940522.339,6447254.571,1505.24,1505.1107
live,2026-08-07T19:50:49+00:00,28437433,267.0158,6.0576138,45.0826228,940522.609,6447252.763,1505.04,1504.8821
live,2026-08-07T19:50:49+00:00,28437433,268.8444,6.0576164,45.0826065,940522.878,6447250.954,1504.70,1504.6457
live,2026-08-07T19:50:49+00:00,28437433,270.6730,6.0576189,45.0825901,940523.148,6447249.145,1504.37,1504.4171
live,2026-08-07T19:50:49+00:00,28437433,272.2860,6.0576256,45.0825764,940523.731,6447247.642,1504.31,1504.1814
live,2026-08-07T19:50:49+00:00,28437433,273.8989,6.0576322,45.0825626,940524.314,6447246.138,1503.96,1504.0780
live,2026-08-07T19:50:49+00:00,28437433,275.5119,6.0576389,45.0825489,940524.897,6447244.634,1503.89,1503.8527
live,2026-08-07T19:50:49+00:00,28437433,277.0305,6.0576452,45.0825360,940525.446,6447243.218,1503.53,1503.6413
live,2026-08-07T19:50:49+00:00,28437433,278.5492,6.0576514,45.0825230,940525.994,6447241.801,1503.45,1503.5271
live,2026-08-07T19:50:49+00:00,28437433,280.0679,6.0576577,45.0825101,940526.542,6447240.385,1503.19,1503.3114
live,2026-08-07T19:50:49+00:00,28437433,281.8732,6.0576683,45.0824957,940527.436,6447238.817,1503.01,1503.0971
live,2026-08-07T19:50:49+00:00,28437433,283.6784,6.0576789,45.0824813,940528.329,6447237.248,1502.73,1502.8971
live,2026-08-07T19:50:49+00:00,28437433,285.4837,6.0576894,45.0824668,940529.223,6447235.679,1502.63,1502.6929
live,2026-08-07T19:50:49+00:00,28437433,287.2890,6.0577000,45.0824524,940530.116,6447234.111,1502.34,1502.4893
live,2026-08-07T19:50:49+00:00,28437433,289.2615,6.0577146,45.0824379,940531.324,6447232.551,1502.23,1502.2864
live,2026-08-07T19:50:49+00:00,28437433,291.2340,6.0577292,45.0824235,940532.532,6447230.992,1502.02,1501.9946
live,2026-08-07T19:50:49+00:00,28437433,293.2065,6.0577437,45.0824091,940533.741,6447229.433,1501.70,1501.7264
live,2026-08-07T19:50:49+00:00,28437433,295.1790,6.0577583,45.0823946,940534.949,6447227.874,1501.57,1501.5486
live,2026-08-07T19:50:49+00:00,28437433,296.9008,6.0577735,45.0823834,940536.189,6447226.679,1501.45,1501.4577
live,2026-08-07T19:50:49+00:00,28437433,298.6226,6.0577886,45.0823722,940537.429,6447225.484,1501.11,1501.2869
live,2026-08-07T19:50:49+00:00,28437433,300.3444,6.0578038,45.0823611,940538.669,6447224.290,1501.05,1501.1308
live,2026-08-07T19:50:49+00:00,28437433,302.0662,6.0578189,45.0823499,940539.909,6447223.095,1500.90,1500.9692
live,2026-08-07T19:50:49+00:00,28437433,303.7880,6.0578341,45.0823387,940541.149,6447221.901,1500.76,1500.8323
live,2026-08-07T19:50:49+00:00,28437433,305.6840,6.0578540,45.0823291,940542.758,6447220.899,1500.67,1500.7800
live,2026-08-07T19:50:49+00:00,28437433,307.5801,6.0578740,45.0823196,940544.368,6447219.897,1500.52,1500.6557
live,2026-08-07T19:50:49+00:00,28437433,309.4761,6.0578940,45.0823100,940545.978,6447218.895,1500.41,1500.4738
live,2026-08-07T19:50:49+00:00,28437433,311.3722,6.0579139,45.0823004,940547.588,6447217.893,1500.31,1500.3762
live,2026-08-07T19:50:49+00:00,28437433,313.0280,6.0579327,45.0822937,940549.095,6447217.207,1500.13,1500.2900
live,2026-08-07T19:50:49+00:00,28437433,314.9604,6.0579555,45.0822872,940550.915,6447216.559,1500.24,1500.2185
live,2026-08-07T19:50:49+00:00,28437433,316.8928,6.0579783,45.0822808,940552.736,6447215.911,1500.10,1500.1438
live,2026-08-07T19:50:49+00:00,28437433,318.8252,6.0580011,45.0822743,940554.556,6447215.262,1499.96,1500.0514
live,2026-08-07T19:50:49+00:00,28437433,320.5901,6.0580226,45.0822699,940556.268,6447214.836,1500.00,1499.9921
live,2026-08-07T19:50:49+00:00,28437433,322.3550,6.0580442,45.0822654,940557.981,6447214.409,1499.84,1499.9450
live,2026-08-07T19:50:49+00:00,28437433,324.1198,6.0580657,45.0822610,940559.693,6447213.982,1499.93,1499.9071
live,2026-08-07T19:50:49+00:00,28437433,325.8847,6.0580872,45.0822565,940561.406,6447213.555,1499.97,1499.8657
live,2026-08-07T19:50:49+00:00,28437433,327.6495,6.0581088,45.0822521,940563.118,6447213.128,1499.79,1499.8200
live,2026-08-07T19:50:49+00:00,28437433,329.4144,6.0581303,45.0822477,940564.831,6447212.701,1499.86,1499.7871
live,2026-08-07T19:50:49+00:00,28437433,331.1793,6.0581519,45.0822432,940566.543,6447212.274,1499.66,1499.7793
live,2026-08-07T19:50:49+00:00,28437433,332.9441,6.0581734,45.0822388,940568.256,6447211.848,1499.69,1499.7813
live,2026-08-07T19:50:49+00:00,28437433,334.5443,6.0581935,45.0822368,940569.847,6447211.683,1499.75,1499.7820
live,2026-08-07T19:50:49+00:00,28437433,336.1445,6.0582137,45.0822347,940571.439,6447211.519,1499.78,1499.7779
live,2026-08-07T19:50:49+00:00,28437433,337.7447,6.0582338,45.0822327,940573.031,6447211.355,1499.55,1499.7850
live,2026-08-07T19:50:49+00:00,28437433,339.5783,6.0582571,45.0822324,940574.864,6447211.392,1499.60,1499.7900
live,2026-08-07T19:50:49+00:00,28437433,341.4119,6.0582804,45.0822321,940576.697,6447211.430,1499.64,1499.8086
live,2026-08-07T19:50:49+00:00,28437433,343.2456,6.0583037,45.0822318,940578.531,6447211.468,1499.67,1499.8214
live,2026-08-07T19:50:49+00:00,28437433,345.0792,6.0583270,45.0822315,940580.364,6447211.505,1499.99,1499.8479
live,2026-08-07T19:50:49+00:00,28437433,347.0326,6.0583518,45.0822312,940582.317,6447211.545,1500.01,1499.8700
live,2026-08-07T19:50:49+00:00,28437433,348.9859,6.0583766,45.0822309,940584.270,6447211.585,1500.03,1499.8938
live,2026-08-07T19:50:49+00:00,28437433,350.9393,6.0584015,45.0822305,940586.223,6447211.625,1500.04,1499.9231
live,2026-08-07T19:50:49+00:00,28437433,352.8927,6.0584263,45.0822302,940588.176,6447211.665,1500.05,1499.9446
live,2026-08-07T19:50:49+00:00,28437433,354.8460,6.0584511,45.0822299,940590.129,6447211.705,1500.04,1499.9592
live,2026-08-07T19:50:49+00:00,28437433,356.7994,6.0584759,45.0822296,940592.082,6447211.745,1500.03,1499.9669
live,2026-08-07T19:50:49+00:00,28437433,358.7528,6.0585008,45.0822292,940594.035,6447211.785,1500.00,1499.9454
live,2026-08-07T19:50:49+00:00,28437433,360.7061,6.0585256,45.0822289,940595.987,6447211.825,1499.97,1499.9169
live,2026-08-07T19:50:49+00:00,28437433,362.6595,6.0585504,45.0822286,940597.940,6447211.865,1499.93,1499.8846
live,2026-08-07T19:50:49+00:00,28437433,364.6129,6.0585752,45.0822283,940599.893,6447211.905,1499.88,1499.8462
live,2026-08-07T19:50:49+00:00,28437433,366.5662,6.0586000,45.0822280,940601.846,6447211.945,1499.83,1499.8008
live,2026-08-07T19:50:49+00:00,28437433,368.5196,6.0586249,45.0822276,940603.799,6447211.985,1499.77,1499.7508
live,2026-08-07T19:50:49+00:00,28437433,370.4730,6.0586497,45.0822273,940605.752,6447212.025,1499.71,1499.6962
live,2026-08-07T19:50:49+00:00,28437433,372.4264,6.0586745,45.0822270,940607.705,6447212.065,1499.64,1499.6392
live,2026-08-07T19:50:49+00:00,28437433,374.0239,6.0586948,45.0822268,940609.302,6447212.099,1499.61,1499.5792
live,2026-08-07T19:50:49+00:00,28437433,375.6214,6.0587151,45.0822265,940610.900,6447212.133,1499.54,1499.5177
live,2026-08-07T19:50:49+00:00,28437433,377.5579,6.0587397,45.0822254,940612.836,6447212.088,1499.46,1499.4577
live,2026-08-07T19:50:49+00:00,28437433,379.4944,6.0587642,45.0822243,940614.771,6447212.043,1499.39,1499.3969
live,2026-08-07T19:50:49+00:00,28437433,381.4309,6.0587888,45.0822233,940616.707,6447211.997,1499.32,1499.3369
live,2026-08-07T19:50:49+00:00,28437433,383.3674,6.0588134,45.0822222,940618.643,6447211.952,1499.26,1499.2769
live,2026-08-07T19:50:49+00:00,28437433,385.3038,6.0588379,45.0822211,940620.579,6447211.907,1499.19,1499.2185
live,2026-08-07T19:50:49+00:00,28437433,387.2403,6.0588625,45.0822200,940622.515,6447211.862,1499.13,1499.1585
live,2026-08-07T19:50:49+00:00,28437433,389.1768,6.0588870,45.0822189,940624.451,6447211.817,1499.10,1499.1008
live,2026-08-07T19:50:49+00:00,28437433,391.1133,6.0589116,45.0822178,940626.387,6447211.771,1499.04,1499.0454
live,2026-08-07T19:50:49+00:00,28437433,393.0498,6.0589362,45.0822168,940628.323,6447211.726,1498.99,1498.9915
live,2026-08-07T19:50:49+00:00,28437433,394.9863,6.0589607,45.0822157,940630.259,6447211.681,1498.93,1498.9392
live,2026-08-07T19:50:49+00:00,28437433,396.9228,6.0589853,45.0822146,940632.195,6447211.636,1498.88,1498.8877
live,2026-08-07T19:50:49+00:00,28437433,398.8582,6.0590099,45.0822142,940634.130,6447211.671,1498.83,1498.8377
live,2026-08-07T19:50:49+00:00,28437433,400.7936,6.0590345,45.0822139,940636.065,6447211.706,1498.79,1498.7877
live,2026-08-07T19:50:49+00:00,28437433,402.7290,6.0590591,45.0822135,940638.000,6447211.741,1498.74,1498.7354
live,2026-08-07T19:50:49+00:00,28437433,404.6644,6.0590837,45.0822132,940639.935,6447211.776,1498.69,1498.6823
live,2026-08-07T19:50:49+00:00,28437433,406.5998,6.0591083,45.0822128,940641.871,6447211.811,1498.64,1498.6308
live,2026-08-07T19:50:49+00:00,28437433,408.5352,6.0591329,45.0822124,940643.806,6447211.846,1498.59,1498.5777
live,2026-08-07T19:50:49+00:00,28437433,410.4706,6.0591574,45.0822121,940645.741,6447211.881,1498.54,1498.5223
live,2026-08-07T19:50:49+00:00,28437433,412.4060,6.0591820,45.0822117,940647.676,6447211.916,1498.48,1498.4638
