source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T19:50:49+00:00,36939194,152.2244,6.0421820,45.1317353,939099.198,6452656.344,775.18,775.1467
live,2026-08-07T19:50:49+00:00,36939194,156.3144,6.0422186,45.1317615,939101.958,6452659.363,775.09,775.0500
live,2026-08-07T19:50:49+00:00,36939194,160.8556,6.0422633,45.1317874,939105.359,6452662.372,775.00,774.8860
live,2026-08-07T19:50:49+00:00,36939194,165.3968,6.0423080,45.1318133,939108.759,6452665.382,774.64,774.6800
live,2026-08-07T19:50:49+00:00,36939194,169.9380,6.0423527,45.1318392,939112.160,6452668.392,774.52,774.4740
live,2026-08-07T19:50:49+00:00,36939194,174.4792,6.0423974,45.1318651,939115.561,6452671.401,774.15,774.2283
live,2026-08-07T19:50:49+00:00,36939194,179.0204,6.0424421,45.1318910,939118.961,6452674.411,774.06,774.0767
live,2026-08-07T19:50:49+00:00,36939194,182.5305,6.0424766,45.1319110,939121.588,6452676.739,774.01,773.9450
live,2026-08-07T19:50:49+00:00,36939194,186.0405,6.0425112,45.1319311,939124.215,6452679.067,773.99,773.9157
live,2026-08-07T19:50:49+00:00,36939194,189.5506,6.0425457,45.1319511,939126.843,6452681.395,773.73,773.8767
live,2026-08-07T19:50:49+00:00,36939194,193.8205,6.0425888,45.1319745,939130.131,6452684.118,773.73,773.7850
live,2026-08-07T19:50:49+00:00,36939194,198.0905,6.0426320,45.1319978,939133.420,6452686.841,773.74,773.6633
live,2026-08-07T19:50:49+00:00,36939194,202.3604,6.0426751,45.1320212,939136.709,6452689.564,773.51,773.5060
live,2026-08-07T19:50:49+00:00,36939194,206.6303,6.0427183,45.1320445,939139.998,6452692.287,773.28,773.3620
live,2026-08-07T19:50:49+00:00,36939194,210.9003,6.0427614,45.1320679,939143.287,6452695.010,773.27,773.2460
live,2026-08-07T19:50:49+00:00,36939194,215.6909,6.0428068,45.1320967,939146.733,6452698.339,773.01,773.1220
live,2026-08-07T19:50:49+00:00,36939194,220.4816,6.0428523,45.1321254,939150.179,6452701.667,773.16,773.0340
live,2026-08-07T19:50:49+00:00,36939194,225.2722,6.0428977,45.1321542,939153.624,6452704.995,772.89,772.9300
live,2026-08-07T19:50:49+00:00,36939194,230.0628,6.0429431,45.1321829,939157.070,6452708.323,772.84,772.8640
live,2026-08-07T19:50:49+00:00,36939194,234.8535,6.0429886,45.1322117,939160.516,6452711.651,772.75,772.7500
live,2026-08-07T19:50:49+00:00,36939194,239.6441,6.0430340,45.1322404,939163.962,6452714.980,772.68,772.6620
live,2026-08-07T19:50:49+00:00,36939194,244.4348,6.0430794,45.1322691,939167.407,6452718.308,772.59,772.5580
live,2026-08-07T19:50:49+00:00,36939194,249.2254,6.0431248,45.1322979,939170.853,6452721.636,772.45,772.4100
live,2026-08-07T19:50:49+00:00,36939194,254.0160,6.0431703,45.1323267,939174.299,6452724.964,772.32,772.3080
live,2026-08-07T19:50:49+00:00,36939194,258.8067,6.0432157,45.1323554,939177.745,6452728.293,772.01,772.2160
live,2026-08-07T19:50:49+00:00,36939194,263.6633,6.0432512,45.1323912,939180.384,6452732.370,772.17,772.1680
live,2026-08-07T19:50:49+00:00,36939194,268.5200,6.0432868,45.1324269,939183.023,6452736.447,772.13,772.1700
live,2026-08-07T19:50:49+00:00,36939194,273.3766,6.0433223,45.1324627,939185.662,6452740.524,772.21,772.2220
live,2026-08-07T19:50:49+00:00,36939194,278.2332,6.0433579,45.1324985,939188.301,6452744.601,772.33,772.2280
live,2026-08-07T19:50:49+00:00,36939194,283.0899,6.0433934,45.1325342,939190.940,6452748.678,772.27,772.2660
live,2026-08-07T19:50:49+00:00,36939194,287.9465,6.0434290,45.1325700,939193.579,6452752.755,772.20,772.2720
live,2026-08-07T19:50:49+00:00,36939194,292.8031,6.0434645,45.1326058,939196.218,6452756.832,772.32,772.2760
live,2026-08-07T19:50:49+00:00,36939194,297.6598,6.0435001,45.1326415,939198.858,6452760.909,772.24,772.3140
live,2026-08-07T19:50:49+00:00,36939194,302.5164,6.0435356,45.1326773,939201.497,6452764.986,772.35,772.4100
live,2026-08-07T19:50:49+00:00,36939194,307.2301,6.0435606,45.1327159,939203.294,6452769.343,772.46,772.4980
live,2026-08-07T19:50:49+00:00,36939194,311.9437,6.0435856,45.1327545,939205.092,6452773.700,772.68,772.6160
live,2026-08-07T19:50:49+00:00,36939194,316.6574,6.0436106,45.1327930,939206.890,6452778.058,772.76,772.7920
live,2026-08-07T19:50:49+00:00,36939194,321.3711,6.0436356,45.1328316,939208.688,6452782.415,772.83,772.9520
live,2026-08-07T19:50:49+00:00,36939194,326.0848,6.0436605,45.1328702,939210.485,6452786.773,773.23,773.0700
live,2026-08-07T19:50:49+00:00,36939194,330.7984,6.0436855,45.1329088,939212.283,6452791.130,773.26,773.1960
live,2026-08-07T19:50:49+00:00,36939194,335.5121,6.0437105,45.1329474,939214.081,6452795.487,773.27,773.3100
live,2026-08-07T19:50:49+00:00,36939194,340.2258,6.0437355,45.1329859,939215.879,6452799.845,773.39,773.4080
live,2026-08-07T19:50:49+00:00,36939194,344.9395,6.0437605,45.1330245,939217.676,6452804.202,773.40,773.4780
live,2026-08-07T19:50:49+00:00,36939194,349.6531,6.0437855,45.1330631,939219.474,6452808.560,773.72,773.5180
live,2026-08-07T19:50:49+00:00,36939194,354.3668,6.0438105,45.1331017,939221.272,6452812.917,773.61,773.5220
live,2026-08-07T19:50:49+00:00,36939194,359.0805,6.0438354,45.1331403,939223.070,6452817.274,773.47,773.4760
live,2026-08-07T19:50:49+00:00,36939194,363.7942,6.0438604,45.1331789,939224.867,6452821.632,773.41,773.3660
live,2026-08-07T19:50:49+00:00,36939194,368.5078,6.0438854,45.1332174,939226.665,6452825.989,773.17,773.2360
live,2026-08-07T19:50:49+00:00,36939194,373.2215,6.0439104,45.1332560,939228.463,6452830.347,773.17,773.0900
live,2026-08-07T19:50:49+00:00,36939194,377.9352,6.0439354,45.1332946,939230.260,6452834.704,772.96,772.9500
live,2026-08-07T19:50:49+00:00,36939194,382.3476,6.0439632,45.1333291,939232.297,6452838.618,772.74,772.8440
live,2026-08-07T19:50:49+00:00,36939194,386.7600,6.0439910,45.1333636,939234.333,6452842.533,772.71,772.7440
live,2026-08-07T19:50:49+00:00,36939194,391.1724,6.0440188,45.1333981,939236.369,6452846.448,772.64,772.6840
live,2026-08-07T19:50:49+00:00,36939194,395.5848,6.0440466,45.1334327,939238.405,6452850.362,772.67,772.6540
live,2026-08-07T19:50:49+00:00,36939194,399.9972,6.0440744,45.1334672,939240.441,6452854.277,772.66,772.5460
live,2026-08-07T19:50:49+00:00,36939194,404.4096,6.0441022,45.1335017,939242.477,6452858.191,772.59,772.4860
live,2026-08-07T19:50:49+00:00,36939194,408.8220,6.0441300,45.1335362,939244.513,6452862.106,772.17,772.3800
live,2026-08-07T19:50:49+00:00,36939194,413.7369,6.0441548,45.1335768,939246.291,6452866.688,772.34,772.2580
live,2026-08-07T19:50:49+00:00,36939194,418.6517,6.0441797,45.1336174,939248.068,6452871.270,772.14,772.1140
live,2026-08-07T19:50:49+00:00,36939194,423.5666,6.0442045,45.1336580,939249.846,6452875.852,772.05,772.0960
live,2026-08-07T19:50:49+00:00,36939194,428.4814,6.0442294,45.1336986,939251.624,6452880.434,771.87,772.0360
live,2026-08-07T19:50:49+00:00,36939194,433.3962,6.0442542,45.1337392,939253.402,6452885.016,772.08,771.9960
live,2026-08-07T19:50:49+00:00,36939194,438.3111,6.0442791,45.1337799,939255.180,6452889.598,772.04,771.9840
live,2026-08-07T19:50:49+00:00,36939194,443.2259,6.0443039,45.1338205,939256.958,6452894.180,771.94,772.0040
live,2026-08-07T19:50:49+00:00,36939194,448.1407,6.0443288,45.1338611,939258.736,6452898.762,771.99,772.0480
live,2026-08-07T19:50:49+00:00,36939194,453.0556,6.0443536,45.1339017,939260.513,6452903.344,771.97,772.1220
live,2026-08-07T19:50:49+00:00,36939194,457.9704,6.0443785,45.1339423,939262.291,6452907.926,772.30,772.2140
live,2026-08-07T19:50:49+00:00,36939194,462.8852,6.0444033,45.1339829,939264.069,6452912.508,772.41,772.2960
live,2026-08-07T19:50:49+00:00,36939194,467.7733,6.0444335,45.1340214,939266.279,6452916.868,772.40,772.3580
live,2026-08-07T19:50:49+00:00,36939194,472.6613,6.0444638,45.1340598,939268.490,6452921.228,772.40,772.3580
live,2026-08-07T19:50:49+00:00,36939194,477.5494,6.0444940,45.1340983,939270.700,6452925.587,772.28,772.3420
live,2026-08-07T19:50:49+00:00,36939194,482.4374,6.0445242,45.1341367,939272.911,6452929.947,772.30,772.3660
live,2026-08-07T19:50:49+00:00,36939194,487.3255,6.0445545,45.1341752,939275.121,6452934.307,772.33,772.3600
live,2026-08-07T19:50:49+00:00,36939194,492.2135,6.0445847,45.1342137,939277.331,6452938.666,772.52,772.3980
live,2026-08-07T19:50:49+00:00,36939194,497.1016,6.0446149,45.1342521,939279.542,6452943.026,772.37,772.4820
live,2026-08-07T19:50:49+00:00,36939194,501.9896,6.0446452,45.1342906,939281.752,6452947.386,772.47,772.5880
live,2026-08-07T19:50:49+00:00,36939194,506.8777,6.0446754,45.1343290,939283.963,6452951.746,772.72,772.6900
live,2026-08-07T19:50:49+00:00,36939194,511.7657,6.0447057,45.1343675,939286.173,6452956.105,772.86,772.8460
live,2026-08-07T19:50:49+00:00,36939194,516.6538,6.0447359,45.1344059,939288.383,6452960.465,773.03,773.0260
live,2026-08-07T19:50:49+00:00,36939194,521.5418,6.0447661,45.1344444,939290.594,6452964.825,773.15,773.2360
live,2026-08-07T19:50:49+00:00,36939194,526.4299,6.0447964,45.1344829,939292.804,6452969.185,773.37,773.4680
live,2026-08-07T19:50:49+00:00,36939194,531.3179,6.0448266,45.1345213,939295.015,6452973.544,773.77,773.7180
live,2026-08-07T19:50:49+00:00,36939194,536.2060,6.0448568,45.1345598,939297.225,6452977.904,774.02,773.9880
live,2026-08-07T19:50:49+00:00,36939194,541.0940,6.0448871,45.1345982,939299.435,6452982.264,774.28,774.1425
live,2026-08-07T19:50:49+00:00,36939194,545.9821,6.0449173,45.1346367,939301.646,6452986.623,774.50,774.2667
