source,retrieved_at,osm_way_id,chainage_m,longitude,latitude,x_epsg2154_m,y_epsg2154_m,elevation_measured_m,elevation_conditioned_m
live,2026-08-07T07:21:53+00:00,28477536,0.0000,6.0347371,45.0568645,938833.855,6444324.660,718.85,718.6133
live,2026-08-07T07:21:53+00:00,28477536,4.5205,6.0346921,45.0568898,938830.205,6444327.326,718.71,718.4350
live,2026-08-07T07:21:53+00:00,28477536,9.0410,6.0346470,45.0569150,938826.555,6444329.993,718.28,718.2780
live,2026-08-07T07:21:53+00:00,28477536,13.5614,6.0346020,45.0569403,938822.905,6444332.660,717.90,718.0160
live,2026-08-07T07:21:53+00:00,28477536,18.0819,6.0345570,45.0569655,938819.254,6444335.326,717.65,717.8000
live,2026-08-07T07:21:53+00:00,28477536,22.6024,6.0345119,45.0569908,938815.604,6444337.993,717.54,717.6780
live,2026-08-07T07:21:53+00:00,28477536,27.1229,6.0344669,45.0570160,938811.954,6444340.660,717.63,717.6420
live,2026-08-07T07:21:53+00:00,28477536,31.6434,6.0344219,45.0570413,938808.304,6444343.327,717.67,717.6440
live,2026-08-07T07:21:53+00:00,28477536,36.1639,6.0343768,45.0570665,938804.654,6444345.993,717.72,717.6520
live,2026-08-07T07:21:53+00:00,28477536,40.6843,6.0343318,45.0570918,938801.004,6444348.660,717.66,717.6420
live,2026-08-07T07:21:53+00:00,28477536,45.2772,6.0342937,45.0571232,938797.877,6444352.024,717.58,717.6260
live,2026-08-07T07:21:53+00:00,28477536,49.8701,6.0342557,45.0571545,938794.750,6444355.388,717.58,717.6080
live,2026-08-07T07:21:53+00:00,28477536,54.6793,6.0342150,45.0571868,938791.413,6444358.851,717.59,717.5940
live,2026-08-07T07:21:53+00:00,28477536,59.4884,6.0341743,45.0572191,938788.075,6444362.314,717.63,717.5880
live,2026-08-07T07:21:53+00:00,28477536,64.2975,6.0341337,45.0572514,938784.738,6444365.776,717.59,717.5780
live,2026-08-07T07:21:53+00:00,28477536,69.1067,6.0340930,45.0572837,938781.401,6444369.239,717.55,717.5820
live,2026-08-07T07:21:53+00:00,28477536,73.9158,6.0340523,45.0573160,938778.063,6444372.701,717.53,717.5740
live,2026-08-07T07:21:53+00:00,28477536,78.7249,6.0340117,45.0573483,938774.726,6444376.164,717.61,717.5720
live,2026-08-07T07:21:53+00:00,28477536,83.5340,6.0339710,45.0573807,938771.389,6444379.627,717.59,717.5700
live,2026-08-07T07:21:53+00:00,28477536,88.3432,6.0339303,45.0574130,938768.051,6444383.089,717.58,717.5700
live,2026-08-07T07:21:53+00:00,28477536,93.1523,6.0338896,45.0574453,938764.714,6444386.552,717.54,717.5560
live,2026-08-07T07:21:53+00:00,28477536,97.9614,6.0338490,45.0574776,938761.377,6444390.014,717.53,717.5480
live,2026-08-07T07:21:53+00:00,28477536,102.7705,6.0338083,45.0575099,938758.039,6444393.477,717.54,717.5233
live,2026-08-07T07:21:53+00:00,28477536,107.5797,6.0337676,45.0575422,938754.702,6444396.940,717.55,717.4967
live,2026-08-07T07:21:53+00:00,28477536,110.6271,6.0337426,45.0575632,938752.646,6444399.189,717.51,717.4900
live,2026-08-07T07:21:53+00:00,28477536,113.6745,6.0337176,45.0575841,938750.590,6444401.439,717.47,717.4617
live,2026-08-07T07:21:53+00:00,28477536,118.5723,6.0336766,45.0576173,938747.224,6444404.997,717.38,717.4283
live,2026-08-07T07:21:53+00:00,28477536,123.4702,6.0336356,45.0576505,938743.859,6444408.555,717.32,717.3800
live,2026-08-07T07:21:53+00:00,28477536,128.3680,6.0335946,45.0576836,938740.493,6444412.113,717.34,717.3640
live,2026-08-07T07:21:53+00:00,28477536,133.2658,6.0335536,45.0577168,938737.127,6444415.671,717.39,717.3660
live,2026-08-07T07:21:53+00:00,28477536,138.1636,6.0335127,45.0577500,938733.761,6444419.230,717.39,717.3900
live,2026-08-07T07:21:53+00:00,28477536,143.0615,6.0334717,45.0577832,938730.396,6444422.788,717.39,717.4140
live,2026-08-07T07:21:53+00:00,28477536,147.9593,6.0334307,45.0578163,938727.030,6444426.346,717.44,717.4280
live,2026-08-07T07:21:53+00:00,28477536,152.8571,6.0333897,45.0578495,938723.664,6444429.904,717.46,717.4420
live,2026-08-07T07:21:53+00:00,28477536,157.7550,6.0333487,45.0578827,938720.299,6444433.462,717.46,717.4560
live,2026-08-07T07:21:53+00:00,28477536,162.6117,6.0333093,45.0579163,938717.054,6444437.077,717.46,717.4480
live,2026-08-07T07:21:53+00:00,28477536,167.4684,6.0332699,45.0579500,938713.810,6444440.691,717.46,717.4220
live,2026-08-07T07:21:53+00:00,28477536,172.3252,6.0332304,45.0579836,938710.566,6444444.305,717.40,717.3800
live,2026-08-07T07:21:53+00:00,28477536,177.1819,6.0331910,45.0580173,938707.322,6444447.919,717.33,717.3180
live,2026-08-07T07:21:53+00:00,28477536,182.0386,6.0331516,45.0580509,938704.077,6444451.534,717.25,717.2540
live,2026-08-07T07:21:53+00:00,28477536,186.8954,6.0331122,45.0580845,938700.833,6444455.148,717.15,717.1880
live,2026-08-07T07:21:53+00:00,28477536,191.7521,6.0330728,45.0581182,938697.589,6444458.762,717.14,717.1100
live,2026-08-07T07:21:53+00:00,28477536,196.6088,6.0330333,45.0581518,938694.345,6444462.376,717.07,717.0360
live,2026-08-07T07:21:53+00:00,28477536,201.4656,6.0329939,45.0581855,938691.100,6444465.990,716.94,716.9880
live,2026-08-07T07:21:53+00:00,28477536,206.3223,6.0329545,45.0582191,938687.856,6444469.605,716.88,716.9480
live,2026-08-07T07:21:53+00:00,28477536,211.2884,6.0329225,45.0582576,938685.173,6444473.783,716.91,716.9220
live,2026-08-07T07:21:53+00:00,28477536,216.2545,6.0328905,45.0582962,938682.489,6444477.962,716.94,716.9220
live,2026-08-07T07:21:53+00:00,28477536,221.2207,6.0328584,45.0583347,938679.806,6444482.141,716.94,716.9340
live,2026-08-07T07:21:53+00:00,28477536,226.1868,6.0328264,45.0583732,938677.123,6444486.320,716.94,716.9420
live,2026-08-07T07:21:53+00:00,28477536,230.8820,6.0327961,45.0584096,938674.584,6444490.269,716.94,716.9480
live,2026-08-07T07:21:53+00:00,28477536,235.5772,6.0327658,45.0584460,938672.045,6444494.219,716.95,716.9620
live,2026-08-07T07:21:53+00:00,28477536,240.2724,6.0327355,45.0584824,938669.507,6444498.169,716.97,716.9800
live,2026-08-07T07:21:53+00:00,28477536,244.9677,6.0327052,45.0585189,938666.968,6444502.119,717.01,716.9980
live,2026-08-07T07:21:53+00:00,28477536,249.6629,6.0326749,45.0585553,938664.429,6444506.068,717.03,717.0300
live,2026-08-07T07:21:53+00:00,28477536,254.3581,6.0326446,45.0585917,938661.891,6444510.018,717.03,717.0580
live,2026-08-07T07:21:53+00:00,28477536,259.0533,6.0326143,45.0586281,938659.352,6444513.968,717.11,717.0860
live,2026-08-07T07:21:53+00:00,28477536,263.6213,6.0325824,45.0586625,938656.699,6444517.686,717.11,717.1100
live,2026-08-07T07:21:53+00:00,28477536,268.1892,6.0325506,45.0586969,938654.046,6444521.405,717.15,717.1320
live,2026-08-07T07:21:53+00:00,28477536,272.7572,6.0325187,45.0587312,938651.394,6444525.124,717.15,717.1420
live,2026-08-07T07:21:53+00:00,28477536,277.3251,6.0324868,45.0587656,938648.741,6444528.842,717.14,717.1580
live,2026-08-07T07:21:53+00:00,28477536,281.8931,6.0324550,45.0588000,938646.088,6444532.561,717.16,717.1680
